experiment,region,season,lead_month,rmse,sMAPE,r2,lead_time
SOI_MEI_dSST3.4,AZ_West,Aug,8.0,0.604232749722408,64.24800671132024,-1.0954773600597072,0.0
SOI_MEI_dSST3.4,AZ_West,JA,4.0,0.42807828610757337,51.19507366103028,-0.6860336912263605,3.0
SOI_MEI_dSST3.4,AZ_West,JA,5.0,0.42807828610757337,51.19507366103028,-0.6860336912263605,2.0
SOI_MEI_dSST3.4,AZ_West,JA,6.0,0.42807828610757337,51.19507366103028,-0.6860336912263605,1.0
SOI_MEI_dSST3.4,AZ_West,JA,7.0,0.42807828610757337,51.19507366103028,-0.6860336912263605,0.0
SOI_MEI_dSST3.4,AZ_West,JAS,4.0,0.4261871234032686,49.626988486891996,-0.8235312822590062,4.0
SOI_MEI_dSST3.4,AZ_West,JAS,5.0,0.4261871234032686,49.626988486891996,-0.8235312822590062,3.0
SOI_MEI_dSST3.4,AZ_West,JAS,6.0,0.4261871234032686,49.626988486891996,-0.8235312822590062,2.0
SOI_MEI_dSST3.4,AZ_West,JAS,7.0,0.4261871234032686,49.626988486891996,-0.8235312822590062,1.0
SOI_MEI_dSST3.4,AZ_West,JASO,7.0,0.3604050232370807,50.002236857586546,-0.8704397575170324,1.0
SOI_MEI_dSST3.4,AZ_West,JJ,4.0,0.27384421160351363,56.55567220529426,-0.6332330280320368,2.0
SOI_MEI_dSST3.4,AZ_West,JJ,5.0,0.27384421160351363,56.55567220529426,-0.6332330280320368,1.0
SOI_MEI_dSST3.4,AZ_West,JJ,6.0,0.27384421160351363,56.55567220529426,-0.6332330280320368,0.0
SOI_MEI_dSST3.4,AZ_West,JJA,4.0,0.28587702116135905,49.29376893741131,-0.6113270433284395,3.0
SOI_MEI_dSST3.4,AZ_West,JJA,5.0,0.28587702116135905,49.29376893741131,-0.6113270433284395,2.0
SOI_MEI_dSST3.4,AZ_West,JJA,6.0,0.28587702116135905,49.29376893741131,-0.6113270433284395,1.0
SOI_MEI_dSST3.4,AZ_West,JJASO,4.0,0.2169084312287943,37.687840347058916,-0.021893619667284314,3.0
SOI_MEI_dSST3.4,AZ_West,JJASO,5.0,0.2169084312287943,37.687840347058916,-0.021893619667284314,2.0
SOI_MEI_dSST3.4,AZ_West,JJASO,6.0,0.2169084312287943,37.687840347058916,-0.021893619667284314,1.0
SOI_MEI_dSST3.4,AZ_West,Jul,4.0,0.5304204006576494,59.334995727429806,-0.6159341728350947,3.0
SOI_MEI_dSST3.4,AZ_West,Jul,5.0,0.5074602852603582,68.88812417382611,-0.4790652896871608,2.0
SOI_MEI_dSST3.4,AZ_West,Jul,6.0,0.5895153381005422,83.44739721272845,-0.9960593257266783,1.0
SOI_MEI_dSST3.4,AZ_West,Jul,7.0,0.643974115895362,85.8323275412985,-1.3818809436093464,0.0
SOI_MEI_dSST3.4,AZ_West,Jun,4.0,0.14464229396080158,131.96795442111588,-0.7695970504204661,2.0
SOI_MEI_dSST3.4,AZ_West,Jun,5.0,0.14387893988455913,129.60744726628067,-0.75096813402123,1.0
SOI_MEI_dSST3.4,AZ_West,Jun,6.0,0.14977917075012553,116.10553915566679,-0.8975211597678896,0.0
SOI_MEI_dSST3.4,AZ_West,Oct,4.0,0.8651079757735417,131.78765428461807,-1.0309881791255178,6.0
SOI_MEI_dSST3.4,AZ_West,Oct,5.0,0.8697958090232797,124.19198888117977,-1.053058787940644,5.0
SOI_MEI_dSST3.4,AZ_West,Oct,6.0,0.6860277479613252,117.82107980093399,-0.2771741738853457,4.0
SOI_MEI_dSST3.4,AZ_West,Oct,7.0,0.8180099931174083,117.14800479071434,-0.8158667741083245,3.0
SOI_MEI_dSST3.4,AZ_West,Oct,8.0,0.8767818482258062,128.83953586403257,-1.0861708084486872,2.0
SOI_MEI_dSST3.4,AZ_West,SO,4.0,0.5147167398688792,71.8586573977125,-1.2239540606095742,5.0
SOI_MEI_dSST3.4,AZ_West,SO,5.0,0.5147167398688792,71.8586573977125,-1.2239540606095742,4.0
SOI_MEI_dSST3.4,AZ_West,SO,6.0,0.5147167398688792,71.8586573977125,-1.2239540606095742,3.0
SOI_MEI_dSST3.4,AZ_West,SO,7.0,0.5147167398688792,71.8586573977125,-1.2239540606095742,2.0
SOI_MEI_dSST3.4,AZ_West,SO,8.0,0.5147167398688792,71.8586573977125,-1.2239540606095742,1.0
SOI_MEI_dSST3.4,AZ_West,Sep,4.0,0.630312025514275,91.25275144210646,-0.5570533889462983,5.0
SOI_MEI_dSST3.4,AZ_West,Sep,5.0,0.6645135795679336,93.71282298297999,-0.730613307299915,4.0
SOI_MEI_dSST3.4,AZ_West,Sep,6.0,0.658493818017237,82.63530077904235,-0.6994004246583558,3.0
SOI_MEI_dSST3.4,AZ_West,Sep,7.0,0.684144694410337,84.84752606267458,-0.8343755148873286,2.0
SOI_MEI_dSST3.4,AZ_West,Sep,8.0,0.7161325608602664,82.87055020263612,-1.0099217933454407,1.0
SOI_MEI_dSST3.4,NM_North,AS,4.0,0.6556172672323687,32.48412791500879,-0.9487017678185141,4.0
SOI_MEI_dSST3.4,NM_North,AS,5.0,0.6556172672323687,32.48412791500879,-0.9487017678185141,3.0
SOI_MEI_dSST3.4,NM_North,AS,6.0,0.6556172672323687,32.48412791500879,-0.9487017678185141,2.0
SOI_MEI_dSST3.4,NM_North,AS,7.0,0.6556172672323687,32.48412791500879,-0.9487017678185141,1.0
SOI_MEI_dSST3.4,NM_North,AS,8.0,0.6556172672323687,32.48412791500879,-0.9487017678185141,0.0
SOI_MEI_dSST3.4,NM_North,ASO,4.0,0.49312284687433194,27.268161598756308,-0.8993932997672431,4.0
SOI_MEI_dSST3.4,NM_North,ASO,5.0,0.49312284687433194,27.268161598756308,-0.8993932997672431,3.0
SOI_MEI_dSST3.4,NM_North,ASO,6.0,0.49312284687433194,27.268161598756308,-0.8993932997672431,2.0
SOI_MEI_dSST3.4,NM_North,ASO,7.0,0.49312284687433194,27.268161598756308,-0.8993932997672431,1.0
SOI_MEI_dSST3.4,NM_North,ASO,8.0,0.49312284687433194,27.268161598756308,-0.8993932997672431,0.0
SOI_MEI_dSST3.4,NM_North,Aug,4.0,1.0286620005505045,47.970231524836635,-1.2028696494013462,4.0
SOI_MEI_dSST3.4,NM_North,Aug,5.0,1.0008902251088516,43.486895927459976,-1.0855293257854135,3.0
SOI_MEI_dSST3.4,NM_North,Aug,6.0,0.8174330139235294,37.01434117387692,-0.39106605422578,2.0
SOI_MEI_dSST3.4,NM_North,Aug,7.0,0.84623165969907,36.84078644125141,-0.4908087877569649,1.0
SOI_MEI_dSST3.4,NM_North,Aug,8.0,0.7785726572968324,38.17326526026631,-0.2619487002363634,0.0
SOI_MEI_dSST3.4,NM_North,JA,4.0,0.6809497997617295,29.453434122319916,-0.872598020624695,3.0
SOI_MEI_dSST3.4,NM_North,JA,5.0,0.6809497997617295,29.453434122319916,-0.872598020624695,2.0
SOI_MEI_dSST3.4,NM_North,JA,6.0,0.6809497997617295,29.453434122319916,-0.872598020624695,1.0
SOI_MEI_dSST3.4,NM_North,JA,7.0,0.6809497997617295,29.453434122319916,-0.872598020624695,0.0
SOI_MEI_dSST3.4,NM_North,JAS,4.0,0.5571543557641643,27.016529612300292,-0.9354666174679689,4.0
SOI_MEI_dSST3.4,NM_North,JAS,5.0,0.5571543557641643,27.016529612300292,-0.9354666174679689,3.0
SOI_MEI_dSST3.4,NM_North,JAS,6.0,0.5571543557641643,27.016529612300292,-0.9354666174679689,2.0
SOI_MEI_dSST3.4,NM_North,JAS,7.0,0.5571543557641643,27.016529612300292,-0.9354666174679689,1.0
SOI_MEI_dSST3.4,NM_North,JASO,7.0,0.49791663986268786,26.7279309399429,-1.1413048032114395,1.0
SOI_MEI_dSST3.4,NM_North,JJ,4.0,0.5869581056528237,42.03197458525063,-0.7221398139268269,2.0
SOI_MEI_dSST3.4,NM_North,JJ,5.0,0.5869581056528237,42.03197458525063,-0.7221398139268269,1.0
SOI_MEI_dSST3.4,NM_North,JJ,6.0,0.5869581056528237,42.03197458525063,-0.7221398139268269,0.0
SOI_MEI_dSST3.4,NM_North,JJA,4.0,0.5276740647236597,31.59404874887767,-0.7965529199747048,3.0
SOI_MEI_dSST3.4,NM_North,JJA,5.0,0.5276740647236597,31.59404874887767,-0.7965529199747048,2.0
SOI_MEI_dSST3.4,NM_North,JJA,6.0,0.5276740647236597,31.59404874887767,-0.7965529199747048,1.0
SOI_MEI_dSST3.4,NM_North,JJASO,4.0,0.414851777431275,27.75271950681088,-0.7888815754558325,3.0
SOI_MEI_dSST3.4,NM_North,JJASO,5.0,0.414851777431275,27.75271950681088,-0.7888815754558325,2.0
SOI_MEI_dSST3.4,NM_North,JJASO,6.0,0.414851777431275,27.75271950681088,-0.7888815754558325,1.0
SOI_MEI_dSST3.4,NM_North,Jul,4.0,0.9684066551160042,51.486786271965,-1.1489294953754228,3.0
SOI_MEI_dSST3.4,NM_North,Jul,5.0,0.8390041564860867,40.989232168020266,-0.613001832902897,2.0
SOI_MEI_dSST3.4,NM_North,Jul,6.0,0.853869620503259,48.00242970087189,-0.6706664860251277,1.0
SOI_MEI_dSST3.4,NM_North,Jul,7.0,0.874989408967998,45.03718274903234,-0.7543337915043908,0.0
SOI_MEI_dSST3.4,NM_North,Jun,4.0,0.7721881913612398,102.16757348056376,-1.466453740213971,2.0
SOI_MEI_dSST3.4,NM_North,Jun,5.0,0.6962045299551763,93.02234084887829,-1.0049352527517597,1.0
SOI_MEI_dSST3.4,NM_North,Jun,6.0,0.7009457815357661,85.65689612708177,-1.0323360245006419,0.0
SOI_MEI_dSST3.4,NM_North,Oct,4.0,0.894790070311798,79.29935112130589,-0.8257555795892635,6.0
SOI_MEI_dSST3.4,NM_North,Oct,5.0,0.9288461403534215,83.11071086020098,-0.9673783422602145,5.0
SOI_MEI_dSST3.4,NM_North,Oct,6.0,0.9708085864046573,76.22005577367761,-1.149154028581374,4.0
SOI_MEI_dSST3.4,NM_North,Oct,7.0,0.9911899189332892,80.14779974275238,-1.2403407437771508,3.0
SOI_MEI_dSST3.4,NM_North,Oct,8.0,1.0220312559778404,80.95229962884657,-1.381928275774814,2.0
SOI_MEI_dSST3.4,NM_North,SO,4.0,0.6421797205334839,49.95095743128525,-1.2404955480528055,5.0
SOI_MEI_dSST3.4,NM_North,SO,5.0,0.6421797205334839,49.95095743128525,-1.2404955480528055,4.0
SOI_MEI_dSST3.4,NM_North,SO,6.0,0.6421797205334839,49.95095743128525,-1.2404955480528055,3.0
SOI_MEI_dSST3.4,NM_North,SO,7.0,0.6421797205334839,49.95095743128525,-1.2404955480528055,2.0
SOI_MEI_dSST3.4,NM_North,SO,8.0,0.6421797205334839,49.95095743128525,-1.2404955480528055,1.0
SOI_MEI_dSST3.4,NM_North,Sep,4.0,0.858420147019533,49.81070767078136,-0.9084222992166457,5.0
SOI_MEI_dSST3.4,NM_North,Sep,5.0,0.9366928177266687,49.493291475754525,-1.2723177401906804,4.0
SOI_MEI_dSST3.4,NM_North,Sep,6.0,0.9844980868037864,53.28147278851335,-1.510177495378993,3.0
SOI_MEI_dSST3.4,NM_North,Sep,7.0,0.8432864168934775,45.24357275529483,-0.8417254469867015,2.0
SOI_MEI_dSST3.4,NM_North,Sep,8.0,0.9481251074252145,50.68760470631206,-1.3281232786781296,1.0
SOI_MEI_dSST3.4,NM_South,AS,4.0,1.052971428364596,46.390424355528495,-0.9350472537362546,4.0
SOI_MEI_dSST3.4,NM_South,AS,5.0,1.052971428364596,46.390424355528495,-0.9350472537362546,3.0
SOI_MEI_dSST3.4,NM_South,AS,6.0,1.052971428364596,46.390424355528495,-0.9350472537362546,2.0
SOI_MEI_dSST3.4,NM_South,AS,7.0,1.052971428364596,46.390424355528495,-0.9350472537362546,1.0
SOI_MEI_dSST3.4,NM_South,AS,8.0,1.052971428364596,46.390424355528495,-0.9350472537362546,0.0
SOI_MEI_dSST3.4,NM_South,ASO,4.0,0.7704044400094663,36.74255564727313,-0.9824349122656,4.0
SOI_MEI_dSST3.4,NM_South,ASO,5.0,0.7704044400094663,36.74255564727313,-0.9824349122656,3.0
SOI_MEI_dSST3.4,NM_South,ASO,6.0,0.7704044400094663,36.74255564727313,-0.9824349122656,2.0
SOI_MEI_dSST3.4,NM_South,ASO,7.0,0.7704044400094663,36.74255564727313,-0.9824349122656,1.0
SOI_MEI_dSST3.4,NM_South,ASO,8.0,0.7704044400094663,36.74255564727313,-0.9824349122656,0.0
SOI_MEI_dSST3.4,NM_South,Aug,4.0,1.2148079795785627,48.80820030594133,-0.8769935913965765,4.0
SOI_MEI_dSST3.4,NM_South,Aug,5.0,1.302772687075389,44.01847148088211,-1.1586628013410891,3.0
SOI_MEI_dSST3.4,NM_South,Aug,6.0,1.2580127650848534,51.52492831559843,-1.0128787440750768,2.0
SOI_MEI_dSST3.4,NM_South,Aug,7.0,1.2458100926123075,48.794532295325126,-0.9740184509279897,1.0
SOI_MEI_dSST3.4,NM_South,Aug,8.0,1.4252877278214282,51.09786891073104,-1.5837626110468457,0.0
SOI_MEI_dSST3.4,NM_South,JA,4.0,0.9817999629238434,38.62761144672822,-1.2416370657311253,3.0
SOI_MEI_dSST3.4,NM_South,JA,5.0,0.9817999629238434,38.62761144672822,-1.2416370657311253,2.0
SOI_MEI_dSST3.4,NM_South,JA,6.0,0.9817999629238434,38.62761144672822,-1.2416370657311253,1.0
SOI_MEI_dSST3.4,NM_South,JA,7.0,0.9817999629238434,38.62761144672822,-1.2416370657311253,0.0
SOI_MEI_dSST3.4,NM_South,JAS,4.0,1.0198370097343508,44.60784821678629,-1.5347434084375693,4.0
SOI_MEI_dSST3.4,NM_South,JAS,5.0,1.0198370097343508,44.60784821678629,-1.5347434084375693,3.0
SOI_MEI_dSST3.4,NM_South,JAS,6.0,1.0198370097343508,44.60784821678629,-1.5347434084375693,2.0
SOI_MEI_dSST3.4,NM_South,JAS,7.0,1.0198370097343508,44.60784821678629,-1.5347434084375693,1.0
SOI_MEI_dSST3.4,NM_South,JASO,7.0,0.8362837238753034,43.16325341724111,-1.6009336561200924,1.0
SOI_MEI_dSST3.4,NM_South,JJ,4.0,0.8813010807366053,43.82419000148327,-1.2401375100187604,2.0
SOI_MEI_dSST3.4,NM_South,JJ,5.0,0.8813010807366053,43.82419000148327,-1.2401375100187604,1.0
SOI_MEI_dSST3.4,NM_South,JJ,6.0,0.8813010807366053,43.82419000148327,-1.2401375100187604,0.0
SOI_MEI_dSST3.4,NM_South,JJA,4.0,0.7157643148679083,35.153992491565155,-0.7751066889514018,3.0
SOI_MEI_dSST3.4,NM_South,JJA,5.0,0.7157643148679083,35.153992491565155,-0.7751066889514018,2.0
SOI_MEI_dSST3.4,NM_South,JJA,6.0,0.7157643148679083,35.153992491565155,-0.7751066889514018,1.0
SOI_MEI_dSST3.4,NM_South,JJASO,4.0,0.6420136993842248,32.96680814767999,-1.002149827496038,3.0
SOI_MEI_dSST3.4,NM_South,JJASO,5.0,0.6420136993842248,32.96680814767999,-1.002149827496038,2.0
SOI_MEI_dSST3.4,NM_South,JJASO,6.0,0.6420136993842248,32.96680814767999,-1.002149827496038,1.0
SOI_MEI_dSST3.4,NM_South,Jul,4.0,1.4635773792483469,63.750496591824266,-1.7874584933441802,3.0
SOI_MEI_dSST3.4,NM_South,Jul,5.0,1.1674181511002886,47.9403099044427,-0.7734947826321832,2.0
SOI_MEI_dSST3.4,NM_South,Jul,6.0,1.3093232407094249,50.898459542073546,-1.2308521367343523,1.0
SOI_MEI_dSST3.4,NM_South,Jul,7.0,1.3222066939876491,56.17466147918181,-1.2749703213533587,0.0
SOI_MEI_dSST3.4,NM_South,Jun,4.0,1.104104717185393,69.04046333512431,-1.3362681507975447,2.0
SOI_MEI_dSST3.4,NM_South,Jun,5.0,1.0294117394441242,63.51817877393253,-1.0308618952091355,1.0
SOI_MEI_dSST3.4,NM_South,Jun,6.0,1.2704276964655299,86.88156458151795,-2.093157712351475,0.0
SOI_MEI_dSST3.4,NM_South,Oct,4.0,1.3584795792668733,95.2927776321029,-1.2559011384427818,6.0
SOI_MEI_dSST3.4,NM_South,Oct,5.0,1.0933183952390313,82.21591530257325,-0.46119152611238223,5.0
SOI_MEI_dSST3.4,NM_South,Oct,6.0,1.4008064298522644,99.84819341570143,-1.3986677028051813,4.0
SOI_MEI_dSST3.4,NM_South,Oct,7.0,1.3764423793565428,89.52710880871123,-1.3159538759147402,3.0
SOI_MEI_dSST3.4,NM_South,Oct,8.0,1.266328408882591,90.94624779302329,-0.9602277563944133,2.0
SOI_MEI_dSST3.4,NM_South,SO,4.0,0.8555027178908333,51.3233814350477,-1.257505542352669,5.0
SOI_MEI_dSST3.4,NM_South,SO,5.0,0.8555027178908333,51.3233814350477,-1.257505542352669,4.0
SOI_MEI_dSST3.4,NM_South,SO,6.0,0.8555027178908333,51.3233814350477,-1.257505542352669,3.0
SOI_MEI_dSST3.4,NM_South,SO,7.0,0.8555027178908333,51.3233814350477,-1.257505542352669,2.0
SOI_MEI_dSST3.4,NM_South,SO,8.0,0.8555027178908333,51.3233814350477,-1.257505542352669,1.0
SOI_MEI_dSST3.4,NM_South,Sep,4.0,1.4017482175559146,68.04159623480108,-1.0010652174286196,5.0
SOI_MEI_dSST3.4,NM_South,Sep,5.0,1.3553603990174938,65.9746967360436,-0.8708148241814704,4.0
SOI_MEI_dSST3.4,NM_South,Sep,6.0,1.582274394297963,69.23229710872003,-1.5496749556503708,3.0
SOI_MEI_dSST3.4,NM_South,Sep,7.0,1.685944689236152,73.68384263821632,-1.8947286755262187,2.0
SOI_MEI_dSST3.4,NM_South,Sep,8.0,1.2679415162716123,57.341447297561196,-0.6372675805163845,1.0
WT,AZ_East,AS,4.0,0.49458699598994205,25.402586066681554,-0.34148791145794855,4.0
WT,AZ_East,AS,5.0,0.43513853899904137,22.572732841165497,-0.038380383573726196,3.0
WT,AZ_East,AS,6.0,0.7564379616417388,34.13793263118574,-2.137964369304665,2.0
WT,AZ_East,AS,7.0,0.489565101812072,25.374068600913237,-0.31438405078696574,1.0
WT,AZ_East,AS,8.0,0.5153170990850308,23.883770900061883,-0.45629877191531,0.0
WT,AZ_East,ASO,4.0,0.4119910533583066,25.820774681316365,-0.06487465250209268,4.0
WT,AZ_East,ASO,5.0,0.47223633069715143,31.456295868534482,-0.3990773014390203,3.0
WT,AZ_East,ASO,6.0,0.5714010242686499,34.87205492511434,-1.0483536887165696,2.0
WT,AZ_East,ASO,7.0,0.5416376692886847,33.20182751770249,-0.8405204211457686,1.0
WT,AZ_East,ASO,8.0,0.4452102713116838,30.523257801414083,-0.2435214177247782,0.0
WT,AZ_East,Aug,4.0,0.8556564415932352,33.79045130595845,-1.0199371203552476,4.0
WT,AZ_East,Aug,5.0,0.7749413238700515,30.744050481641523,-0.6568250135573408,3.0
WT,AZ_East,Aug,6.0,0.8380845224769626,32.08329981355107,-0.9378253929137834,2.0
WT,AZ_East,Aug,7.0,0.8679585009780554,37.36857536518106,-1.0784372827316973,1.0
WT,AZ_East,Aug,8.0,0.6242090522172645,26.849547241262083,-0.07497688763840404,0.0
WT,AZ_East,JA,4.0,0.6478277156400611,26.823062172909477,-0.33208663270099703,3.0
WT,AZ_East,JA,5.0,0.5526359280236245,25.438861687689684,0.03062536072633315,2.0
WT,AZ_East,JA,6.0,0.6625558714138696,27.90167729019134,-0.39334426905754527,1.0
WT,AZ_East,JA,7.0,0.4948034200556399,22.627758562621835,0.22289660316147286,0.0
WT,AZ_East,JAS,4.0,0.5299349020334205,25.704761361557626,-0.38425948438296653,4.0
WT,AZ_East,JAS,5.0,0.49490916990011197,23.966199698371558,-0.2073229664943539,3.0
WT,AZ_East,JAS,6.0,0.68643525066911,29.245709618781763,-1.3225849975794435,2.0
WT,AZ_East,JAS,7.0,0.41041598747783664,19.83119626739765,0.16972683599808913,1.0
WT,AZ_East,JASO,7.0,0.3712743108773661,22.200990209349143,0.058690363482965746,1.0
WT,AZ_East,JJ,4.0,0.4389593831578637,37.91884957566469,0.004492046030917574,2.0
WT,AZ_East,JJ,5.0,0.4543413989884739,39.87172039124323,-0.06649956449432715,1.0
WT,AZ_East,JJ,6.0,0.4218582886136233,34.27566959582043,0.0805476365371669,0.0
WT,AZ_East,JJA,4.0,0.40589687079910075,25.23562525130586,-0.009041080992423955,3.0
WT,AZ_East,JJA,5.0,0.46751020784652475,27.49149000582892,-0.3386271755721597,2.0
WT,AZ_East,JJA,6.0,0.38485073061292024,24.068006825353468,0.09288557677438813,1.0
WT,AZ_East,JJASO,4.0,0.4220884207304632,27.317208426356466,-0.5780643211786083,3.0
WT,AZ_East,JJASO,5.0,0.3576475847831732,23.922461580456435,-0.13299610702653397,2.0
WT,AZ_East,JJASO,6.0,0.40603418168272803,25.831445791993723,-0.4603031305217753,1.0
WT,AZ_East,Jul,4.0,0.8944104910723559,44.94238636105774,-0.1687482570763701,3.0
WT,AZ_East,Jul,5.0,1.0115956508472546,50.301979432449315,-0.49506857780319513,2.0
WT,AZ_East,Jul,6.0,1.0340691434190363,47.118083781934494,-0.5622350052009972,1.0
WT,AZ_East,Jul,7.0,0.7585095179856405,29.88132109028825,0.15943892147245864,0.0
WT,AZ_East,Jun,4.0,0.3300820211193259,79.98917740778198,-0.18120251414696642,2.0
WT,AZ_East,Jun,5.0,0.3023476390782283,72.88819949167274,0.00895406074212779,1.0
WT,AZ_East,Jun,6.0,0.31179768927197726,73.27683952585232,-0.053965530251640415,0.0
WT,AZ_East,Oct,4.0,0.9362416300040092,100.12702697270181,-0.3698551521043967,6.0
WT,AZ_East,Oct,5.0,0.8211038552654246,87.22505288216378,-0.0536465117325402,5.0
WT,AZ_East,Oct,6.0,0.9538596227241266,96.45890322215263,-0.4218955067278516,4.0
WT,AZ_East,Oct,7.0,0.8351037942320936,85.86035686963469,-0.0898824640698328,3.0
WT,AZ_East,Oct,8.0,0.9349213226959489,96.34300639389187,-0.36599428023791303,2.0
WT,AZ_East,SO,4.0,0.44497972706073907,38.91434292763858,-0.02638690296387347,5.0
WT,AZ_East,SO,5.0,0.5970708449911918,50.101139567041784,-0.8479166613028777,4.0
WT,AZ_East,SO,6.0,0.68355934570694,57.98166634649057,-1.4220499862447018,3.0
WT,AZ_East,SO,7.0,0.5661704763985341,47.52238400223728,-0.6615946635710652,2.0
WT,AZ_East,SO,8.0,0.621791365338748,51.697081380358675,-1.0041029378360817,1.0
WT,AZ_East,Sep,4.0,0.8213598684499271,52.528145938943815,-1.2087401418775827,5.0
WT,AZ_East,Sep,5.0,0.7835924278228211,48.903017363492914,-1.0102872879341005,4.0
WT,AZ_East,Sep,6.0,0.7941214163315841,51.862022129392585,-1.0646739685551316,3.0
WT,AZ_East,Sep,7.0,0.7834296039567441,54.62863559941944,-1.0094519334077443,2.0
WT,AZ_East,Sep,8.0,0.8110132709946807,56.01477539553898,-1.153444022012187,1.0
WT,AZ_West,AS,4.0,0.40162693440327046,39.033022784336794,-0.2342703218918638,4.0
WT,AZ_West,AS,5.0,0.42874308206956274,45.79730002892774,-0.4065619897374917,3.0
WT,AZ_West,AS,6.0,0.4497640412571937,44.91685073278352,-0.5478685882071239,2.0
WT,AZ_West,AS,7.0,0.41989180111775276,42.421709474904205,-0.3490853154013678,1.0
WT,AZ_West,AS,8.0,0.3030677047206062,36.31485783974646,0.29718026870172,0.0
WT,AZ_West,ASO,4.0,0.3343153202987428,44.646238076808146,-0.285835999923173,4.0
WT,AZ_West,ASO,5.0,0.31320799221445,43.23653262957421,-0.12859648616193864,3.0
WT,AZ_West,ASO,6.0,0.34872930991191464,42.87288427282435,-0.3991037591412836,2.0
WT,AZ_West,ASO,7.0,0.38013627615162776,50.22210112382381,-0.6624617228458995,1.0
WT,AZ_West,ASO,8.0,0.31154447254876866,42.47661605896859,-0.11663985202986038,0.0
WT,AZ_West,Aug,4.0,0.6568599646397089,56.372760751172855,-1.4763956762401365,4.0
WT,AZ_West,Aug,5.0,0.6496832899063956,61.11792202725955,-1.4225784255972074,3.0
WT,AZ_West,Aug,6.0,0.706608087265451,66.7844376953417,-1.8657061736795053,2.0
WT,AZ_West,Aug,7.0,0.5375922604163871,54.99237466611129,-0.6587482099464388,1.0
WT,AZ_West,Aug,8.0,0.4577457188632036,47.983299752727035,-0.2026050805825741,0.0
WT,AZ_West,JA,4.0,0.3612477761707697,39.63508674512159,-0.20068812342313214,3.0
WT,AZ_West,JA,5.0,0.3617247989300793,37.43257354306525,-0.20386120161191945,2.0
WT,AZ_West,JA,6.0,0.3804394269241191,46.58699480708677,-0.3316524360808313,1.0
WT,AZ_West,JA,7.0,0.3507367767056174,43.829769240772244,-0.13183328941800676,0.0
WT,AZ_West,JAS,4.0,0.30213142447012226,35.77529717641456,0.08355930410088885,4.0
WT,AZ_West,JAS,5.0,0.31524268275381373,36.80252184197394,0.0022939646399506852,3.0
WT,AZ_West,JAS,6.0,0.3277823724021202,41.56650353484875,-0.07865797391143081,2.0
WT,AZ_West,JAS,7.0,0.33675249906680066,41.13398843650034,-0.13850311855623532,1.0
WT,AZ_West,JASO,7.0,0.3017941819088987,44.2060343626683,-0.31154676436811424,1.0
WT,AZ_West,JJ,4.0,0.29129787075887054,58.72666024654608,-0.8480581965104599,2.0
WT,AZ_West,JJ,5.0,0.23981911319520796,53.14292828054433,-0.25258904298734497,1.0
WT,AZ_West,JJ,6.0,0.22980440227966045,52.35718288622638,-0.1501585469951563,0.0
WT,AZ_West,JJA,4.0,0.22107226725877685,35.5819137297045,0.03640679152157367,3.0
WT,AZ_West,JJA,5.0,0.22940873008384877,37.59203530765815,-0.03763612097901259,2.0
WT,AZ_West,JJA,6.0,0.26272794838267577,44.93765645096327,-0.36093614545930897,1.0
WT,AZ_West,JJASO,4.0,0.23366246014899955,36.31443169611779,-0.18585260153138417,3.0
WT,AZ_West,JJASO,5.0,0.24229111616732438,37.04443913548062,-0.2750517218693693,2.0
WT,AZ_West,JJASO,6.0,0.24987598301899658,39.570867601722476,-0.35613165101068156,1.0
WT,AZ_West,Jul,4.0,0.5040607307761591,69.61856700887019,-0.45931469652806545,3.0
WT,AZ_West,Jul,5.0,0.41504551893544267,59.14847420527087,0.010593668017087277,2.0
WT,AZ_West,Jul,6.0,0.42108605562751616,62.3371026928299,-0.018415373349089936,1.0
WT,AZ_West,Jul,7.0,0.4204226350479197,54.65301621408171,-0.015208876838340712,0.0
WT,AZ_West,Jun,4.0,0.11673103999492315,104.08027359371165,-0.15254129145420192,2.0
WT,AZ_West,Jun,5.0,0.130256587589087,113.30278189552538,-0.43510334583261656,1.0
WT,AZ_West,Jun,6.0,0.14746654573753315,107.21299986087548,-0.8393771997058588,0.0
WT,AZ_West,Oct,4.0,0.8188153090251865,115.2962037368443,-0.819443909445484,6.0
WT,AZ_West,Oct,5.0,0.7675963817910598,120.69287217369246,-0.5989415994631864,5.0
WT,AZ_West,Oct,6.0,0.8368452071227525,112.14759580557248,-0.9004525469677565,4.0
WT,AZ_West,Oct,7.0,0.8064552866215312,112.06911814817985,-0.764929451275518,3.0
WT,AZ_West,Oct,8.0,0.7733752270871947,105.83923947369887,-0.6231074713783009,2.0
WT,AZ_West,SO,4.0,0.3471569810628359,53.25586203881415,-0.01167503324724839,5.0
WT,AZ_West,SO,5.0,0.3823380604050709,56.677012252642,-0.2271122500560545,4.0
WT,AZ_West,SO,6.0,0.3877899150202294,57.88255151911902,-0.262357158927246,3.0
WT,AZ_West,SO,7.0,0.41643536313563123,63.86493167164158,-0.45574206169207176,2.0
WT,AZ_West,SO,8.0,0.38680242320732305,58.63630993442865,-0.2559362586215288,1.0
WT,AZ_West,Sep,4.0,0.5300299505895244,72.31351662153203,-0.10101475834408546,5.0
WT,AZ_West,Sep,5.0,0.5494080563682018,76.82239538564653,-0.1829935185253979,4.0
