time,tclw,Month,Year,Region
1940-09-01,0.0271059068521655,9,1940,AZ_East
1940-10-01,0.0265470853619662,10,1940,AZ_East
1940-11-01,0.0128495485431812,11,1940,AZ_East
1940-12-01,0.0305573521196669,12,1940,AZ_East
1941-01-01,0.027027352452708,1,1941,AZ_East
1941-02-01,0.0288237290613466,2,1941,AZ_East
1941-03-01,0.0256104492619211,3,1941,AZ_East
1941-04-01,0.0203224223781846,4,1941,AZ_East
1941-05-01,0.0100336235496012,5,1941,AZ_East
1941-06-01,0.0063285774649536,6,1941,AZ_East
1941-07-01,0.0222209984292097,7,1941,AZ_East
1941-08-01,0.025145786212589,8,1941,AZ_East
1941-09-01,0.028498152845986,9,1941,AZ_East
1941-10-01,0.0231201004837017,10,1941,AZ_East
1941-11-01,0.0103173359493598,11,1941,AZ_East
1941-12-01,0.0210341634741996,12,1941,AZ_East
1942-01-01,0.0190321790190211,1,1942,AZ_East
1942-02-01,0.0116063422313664,2,1942,AZ_East
1942-03-01,0.0110830023632557,3,1942,AZ_East
1942-04-01,0.0157684039792858,4,1942,AZ_East
1942-05-01,0.0019499147530326,5,1942,AZ_East
1942-06-01,0.0005614924522423,6,1942,AZ_East
1942-07-01,0.0153780499055322,7,1942,AZ_East
1942-08-01,0.0287766638986079,8,1942,AZ_East
1942-09-01,0.0183669688933362,9,1942,AZ_East
1942-10-01,0.0067163730382238,10,1942,AZ_East
1942-11-01,0.0058936323827749,11,1942,AZ_East
1942-12-01,0.0078630592164174,12,1942,AZ_East
1943-01-01,0.0163758650940597,1,1943,AZ_East
1943-02-01,0.0142042604914485,2,1943,AZ_East
1943-03-01,0.0178835809943125,3,1943,AZ_East
1943-04-01,0.0049873609038515,4,1943,AZ_East
1943-05-01,0.0016372153862588,5,1943,AZ_East
1943-06-01,0.007317086459415,6,1943,AZ_East
1943-07-01,0.0174268183695501,7,1943,AZ_East
1943-08-01,0.0324363879746924,8,1943,AZ_East
1943-09-01,0.0184412778689146,9,1943,AZ_East
1943-10-01,0.01259403587952,10,1943,AZ_East
1943-11-01,0.0038630826914301,11,1943,AZ_East
1943-12-01,0.0221583573404512,12,1943,AZ_East
1944-01-01,0.0114000315000783,1,1944,AZ_East
1944-02-01,0.0196023591267511,2,1944,AZ_East
1944-03-01,0.0124832893585955,3,1944,AZ_East
1944-04-01,0.0051870082877268,4,1944,AZ_East
1944-05-01,0.0028462333839217,5,1944,AZ_East
1944-06-01,0.0046010273308575,6,1944,AZ_East
1944-07-01,0.0186635581416815,7,1944,AZ_East
1944-08-01,0.0185703275086819,8,1944,AZ_East
1944-09-01,0.018245622870409,9,1944,AZ_East
1944-10-01,0.0108464113570157,10,1944,AZ_East
1944-11-01,0.0159845269816586,11,1944,AZ_East
1944-12-01,0.0096053136994455,12,1944,AZ_East
1945-01-01,0.0066393649852123,1,1945,AZ_East
1945-02-01,0.0071713643934207,2,1945,AZ_East
1945-03-01,0.0194944241448194,3,1945,AZ_East
1945-04-01,0.006497888343097,4,1945,AZ_East
1945-05-01,0.0023441768659861,5,1945,AZ_East
1945-06-01,0.0010576447382931,6,1945,AZ_East
1945-07-01,0.0249823514509404,7,1945,AZ_East
1945-08-01,0.0305154039578951,8,1945,AZ_East
1945-09-01,0.0135195101697639,9,1945,AZ_East
1945-10-01,0.0255836552953201,10,1945,AZ_East
1945-11-01,0.0027397322868763,11,1945,AZ_East
1945-12-01,0.0184964121485625,12,1945,AZ_East
1946-01-01,0.018260383450121,1,1946,AZ_East
1946-02-01,0.0073923794736409,2,1946,AZ_East
1946-03-01,0.0044218760662394,3,1946,AZ_East
1946-04-01,0.0052806044207954,4,1946,AZ_East
1946-05-01,0.0026646923111598,5,1946,AZ_East
1946-06-01,0.002504828204032,6,1946,AZ_East
1946-07-01,0.0212321520500692,7,1946,AZ_East
1946-08-01,0.0297317718098355,8,1946,AZ_East
1946-09-01,0.0309763838911466,9,1946,AZ_East
1946-10-01,0.0290887447268033,10,1946,AZ_East
1946-11-01,0.0139163870139807,11,1946,AZ_East
1946-12-01,0.012963275295438,12,1946,AZ_East
1947-01-01,0.0125039822855821,1,1947,AZ_East
1947-02-01,0.0050525323777035,2,1947,AZ_East
1947-03-01,0.006045258680654,3,1947,AZ_East
1947-04-01,0.0034557188067704,4,1947,AZ_East
1947-05-01,0.0052991605781476,5,1947,AZ_East
1947-06-01,0.002136319788252,6,1947,AZ_East
1947-07-01,0.0151871745233143,7,1947,AZ_East
1947-08-01,0.0420945867225917,8,1947,AZ_East
1947-09-01,0.0150185384145291,9,1947,AZ_East
1947-10-01,0.0117303029855568,10,1947,AZ_East
1947-11-01,0.0139691314854847,11,1947,AZ_East
1947-12-01,0.0132147393429497,12,1947,AZ_East
1948-01-01,0.0028037229143513,1,1948,AZ_East
1948-02-01,0.0191399171932234,2,1948,AZ_East
1948-03-01,0.013405052417369,3,1948,AZ_East
1948-04-01,0.0039134654701802,4,1948,AZ_East
1948-05-01,0.001612726881632,5,1948,AZ_East
1948-06-01,0.00496467178418,6,1948,AZ_East
1948-07-01,0.0181390655425838,7,1948,AZ_East
1948-08-01,0.0198746285628091,8,1948,AZ_East
1948-09-01,0.0124040320743898,9,1948,AZ_East
1948-10-01,0.0159848924817277,10,1948,AZ_East
1948-11-01,0.0022188103422994,11,1948,AZ_East
1948-12-01,0.0559189520653397,12,1948,AZ_East
1949-01-01,0.0484780454286838,1,1949,AZ_East
1949-02-01,0.0164574278402394,2,1949,AZ_East
1949-03-01,0.0071594434680914,3,1949,AZ_East
1949-04-01,0.0027516250968157,4,1949,AZ_East
1949-05-01,0.0035022497771004,5,1949,AZ_East
1949-06-01,0.0083357913826586,6,1949,AZ_East
1949-07-01,0.0241270812893455,7,1949,AZ_East
1949-08-01,0.0128349285404189,8,1949,AZ_East
1949-09-01,0.0237585447581756,9,1949,AZ_East
1949-10-01,0.0230198691186101,10,1949,AZ_East
1949-11-01,0.0025283045546214,11,1949,AZ_East
1949-12-01,0.0183116940367387,12,1949,AZ_East
1950-01-01,0.0137747416795259,1,1950,AZ_East
1950-02-01,0.0052529669924967,2,1950,AZ_East
1950-03-01,0.005591476287224,3,1950,AZ_East
1950-04-01,0.0015873949153073,4,1950,AZ_East
1950-05-01,0.003642826726738,5,1950,AZ_East
1950-06-01,0.0020080011486229,6,1950,AZ_East
1950-07-01,0.0302709968732552,7,1950,AZ_East
1950-08-01,0.0105276671814075,8,1950,AZ_East
1950-09-01,0.0135046090131023,9,1950,AZ_East
1950-10-01,0.0020538011188148,10,1950,AZ_East
1950-11-01,0.0084955430282267,11,1950,AZ_East
1950-12-01,0.0018025619944225,12,1950,AZ_East
1951-01-01,0.0112046014246922,1,1951,AZ_East
1951-02-01,0.0066532821032264,2,1951,AZ_East
1951-03-01,0.0050439009529957,3,1951,AZ_East
1951-04-01,0.0122547674692647,4,1951,AZ_East
1951-05-01,0.0063620347789673,5,1951,AZ_East
1951-06-01,0.0002554845482712,6,1951,AZ_East
1951-07-01,0.0173174213873421,7,1951,AZ_East
1951-08-01,0.0391469411272013,8,1951,AZ_East
1951-09-01,0.0053821009784338,9,1951,AZ_East
1951-10-01,0.0131822379521935,10,1951,AZ_East
1951-11-01,0.0184683248740249,11,1951,AZ_East
1951-12-01,0.0331006140617299,12,1951,AZ_East
1952-01-01,0.0351515474107722,1,1952,AZ_East
1952-02-01,0.0052473720299011,2,1952,AZ_East
1952-03-01,0.0199906045462601,3,1952,AZ_East
1952-04-01,0.013630003652179,4,1952,AZ_East
1952-05-01,0.0018176318434237,5,1952,AZ_East
1952-06-01,0.002433443229006,6,1952,AZ_East
1952-07-01,0.017421813830143,7,1952,AZ_East
1952-08-01,0.0224408888938328,8,1952,AZ_East
1952-09-01,0.009220751396017,9,1952,AZ_East
1952-10-01,0.0003607204527699,10,1952,AZ_East
1952-11-01,0.0233727172622004,11,1952,AZ_East
1952-12-01,0.0135147024380863,12,1952,AZ_East
1953-01-01,0.006954032429281,1,1953,AZ_East
1953-02-01,0.0054934098071568,2,1953,AZ_East
1953-03-01,0.0104419152421286,3,1953,AZ_East
1953-04-01,0.0052165013317607,4,1953,AZ_East
1953-05-01,0.0013713843744942,5,1953,AZ_East
1953-06-01,0.0030163033775933,6,1953,AZ_East
1953-07-01,0.0306780514886258,7,1953,AZ_East
1953-08-01,0.0164813259216778,8,1953,AZ_East
1953-09-01,0.0016256880763886,9,1953,AZ_East
1953-10-01,0.0033996004884751,10,1953,AZ_East
1953-11-01,0.0052059861759278,11,1953,AZ_East
1953-12-01,0.0024841915078252,12,1953,AZ_East
1954-01-01,0.0068503147558384,1,1954,AZ_East
1954-02-01,0.0047160755064409,2,1954,AZ_East
1954-03-01,0.0224380773548401,3,1954,AZ_East
1954-04-01,0.0016612821600368,4,1954,AZ_East
1954-05-01,0.0037036403151512,5,1954,AZ_East
1954-06-01,0.005032935950924,6,1954,AZ_East
1954-07-01,0.0227531384143678,7,1954,AZ_East
1954-08-01,0.0233411155639218,8,1954,AZ_East
1954-09-01,0.0201486692684326,9,1954,AZ_East
1954-10-01,0.0120582408936714,10,1954,AZ_East
1954-11-01,0.0034233579929638,11,1954,AZ_East
1954-12-01,0.0047091591205188,12,1954,AZ_East
1955-01-01,0.0249214254009675,1,1955,AZ_East
1955-02-01,0.0085175573785399,2,1955,AZ_East
1955-03-01,0.0019592209470986,3,1955,AZ_East
1955-04-01,0.00189275616531,4,1955,AZ_East
1955-05-01,0.0029500072881442,5,1955,AZ_East
1955-06-01,0.0039608117868181,6,1955,AZ_East
1955-07-01,0.0258147356851344,7,1955,AZ_East
1955-08-01,0.0317796686967656,8,1955,AZ_East
1955-09-01,0.0032009652586372,9,1955,AZ_East
1955-10-01,0.0034137987603885,10,1955,AZ_East
1955-11-01,0.0114432729697869,11,1955,AZ_East
1955-12-01,0.0115103844055438,12,1955,AZ_East
1956-01-01,0.0216188792385221,1,1956,AZ_East
1956-02-01,0.0084203624755605,2,1956,AZ_East
1956-03-01,0.0015381929829341,3,1956,AZ_East
1956-04-01,0.0036428548421279,4,1956,AZ_East
1956-05-01,0.0015907125313187,5,1956,AZ_East
1956-06-01,0.0047612288226645,6,1956,AZ_East
1956-07-01,0.017397381556296,7,1956,AZ_East
1956-08-01,0.0124312758872296,8,1956,AZ_East
1956-09-01,0.0031117551263972,9,1956,AZ_East
1956-10-01,0.0064698010685595,10,1956,AZ_East
1956-11-01,0.000749331372348,11,1956,AZ_East
1956-12-01,0.0070754065675981,12,1956,AZ_East
1957-01-01,0.0496387611864513,1,1957,AZ_East
1957-02-01,0.0152647448841243,2,1957,AZ_East
1957-03-01,0.0109486389147921,3,1957,AZ_East
1957-04-01,0.0049372311636107,4,1957,AZ_East
1957-05-01,0.0065054232675976,5,1957,AZ_East
1957-06-01,0.0051319864696386,6,1957,AZ_East
1957-07-01,0.0237299795220093,7,1957,AZ_East
1957-08-01,0.0253546273289706,8,1957,AZ_East
1957-09-01,0.0038961182745949,9,1957,AZ_East
1957-10-01,0.0353059290168642,10,1957,AZ_East
1957-11-01,0.0167049838485511,11,1957,AZ_East
1957-12-01,0.0138011982614477,12,1957,AZ_East
1958-01-01,0.0047233855078221,1,1958,AZ_East
1958-02-01,0.0170210851775062,2,1958,AZ_East
1958-03-01,0.0194066760128556,3,1958,AZ_East
1958-04-01,0.0085958025087082,4,1958,AZ_East
1958-05-01,0.0022145086876405,5,1958,AZ_East
1958-06-01,0.0082143047827818,6,1958,AZ_East
1958-07-01,0.015686110232968,7,1958,AZ_East
1958-08-01,0.0263365010914091,8,1958,AZ_East
1958-09-01,0.0373347917848134,9,1958,AZ_East
1958-10-01,0.0229521110288848,10,1958,AZ_East
1958-11-01,0.0129478961771476,11,1958,AZ_East
1958-12-01,0.0005190944442316,12,1958,AZ_East
1959-01-01,0.0044621654200056,1,1959,AZ_East
1959-02-01,0.0224120143883773,2,1959,AZ_East
1959-03-01,0.0006086700765406,3,1959,AZ_East
1959-04-01,0.0041173582779345,4,1959,AZ_East
1959-05-01,0.0017618509098075,5,1959,AZ_East
1959-06-01,0.0075426843481934,6,1959,AZ_East
1959-07-01,0.0179905038222068,7,1959,AZ_East
1959-08-01,0.0344967962101403,8,1959,AZ_East
1959-09-01,0.0080055761279599,9,1959,AZ_East
1959-10-01,0.0228459754319084,10,1959,AZ_East
1959-11-01,0.0134478440408387,11,1959,AZ_East
1959-12-01,0.0272172719116683,12,1959,AZ_East
1960-01-01,0.024465084507054,1,1960,AZ_East
1960-02-01,0.0098482868991991,2,1960,AZ_East
1960-03-01,0.0051282190073883,3,1960,AZ_East
1960-04-01,0.0053465068947855,4,1960,AZ_East
1960-05-01,0.0052915694228672,5,1960,AZ_East
1960-06-01,0.0043792531351093,6,1960,AZ_East
1960-07-01,0.0142326289198853,7,1960,AZ_East
1960-08-01,0.0210442850145735,8,1960,AZ_East
1960-09-01,0.016295848694326,9,1960,AZ_East
1960-10-01,0.0203340621496146,10,1960,AZ_East
1960-11-01,0.0077273181138473,11,1960,AZ_East
1960-12-01,0.0108574888206471,12,1960,AZ_East
1961-01-01,0.015570134249517,1,1961,AZ_East
1961-02-01,0.0029317041693014,2,1961,AZ_East
1961-03-01,0.0145689170988083,3,1961,AZ_East
1961-04-01,0.0018498239648907,4,1961,AZ_East
1961-05-01,0.0016053044186911,5,1961,AZ_East
1961-06-01,0.0044179399116496,6,1961,AZ_East
1961-07-01,0.0177347100046463,7,1961,AZ_East
1961-08-01,0.0300724741049771,8,1961,AZ_East
1961-09-01,0.0195984510875512,9,1961,AZ_East
1961-10-01,0.0161999189838933,10,1961,AZ_East
1961-11-01,0.0165042399644687,11,1961,AZ_East
1961-12-01,0.0295828445893894,12,1961,AZ_East
1962-01-01,0.0201951440079828,1,1962,AZ_East
1962-02-01,0.017790659630602,2,1962,AZ_East
1962-03-01,0.0089245557631306,3,1962,AZ_East
1962-04-01,0.0008791682430332,4,1962,AZ_East
1962-05-01,0.0015710598737594,5,1962,AZ_East
1962-06-01,0.0037998511794831,6,1962,AZ_East
1962-07-01,0.0185067023812759,7,1962,AZ_East
1962-08-01,0.0083637943110264,8,1962,AZ_East
1962-09-01,0.0311352358442371,9,1962,AZ_East
1962-10-01,0.0081299586129992,10,1962,AZ_East
1962-11-01,0.0099408427628404,11,1962,AZ_East
1962-12-01,0.017473011955201,12,1962,AZ_East
1963-01-01,0.0123212041356634,1,1963,AZ_East
1963-02-01,0.0104379228567589,2,1963,AZ_East
1963-03-01,0.0066860646478819,3,1963,AZ_East
1963-04-01,0.0069705642785584,4,1963,AZ_East
1963-05-01,0.0010243842320088,5,1963,AZ_East
1963-06-01,0.0009628958742374,6,1963,AZ_East
1963-07-01,0.0160828465002351,7,1963,AZ_East
1963-08-01,0.0360783150089528,8,1963,AZ_East
1963-09-01,0.0196343544404886,9,1963,AZ_East
1963-10-01,0.0119662192224386,10,1963,AZ_East
1963-11-01,0.0111951546536766,11,1963,AZ_East
1963-12-01,0.0044449588013699,12,1963,AZ_East
1964-01-01,0.0063633843176838,1,1964,AZ_East
1964-02-01,0.0049405206642323,2,1964,AZ_East
1964-03-01,0.0109785818050649,3,1964,AZ_East
1964-04-01,0.0066099562873481,4,1964,AZ_East
1964-05-01,0.0037474159772683,5,1964,AZ_East
1964-06-01,0.0032071225290313,6,1964,AZ_East
1964-07-01,0.0224362217391048,7,1964,AZ_East
1964-08-01,0.0243202621335374,8,1964,AZ_East
1964-09-01,0.0213128151037712,9,1964,AZ_East
1964-10-01,0.0048831090380003,10,1964,AZ_East
1964-11-01,0.0177651589719378,11,1964,AZ_East
1964-12-01,0.0187624961988364,12,1964,AZ_East
1965-01-01,0.0210660744417674,1,1965,AZ_East
1965-02-01,0.0077686196216509,2,1965,AZ_East
1965-03-01,0.009137333034102,3,1965,AZ_East
1965-04-01,0.0169701400909575,4,1965,AZ_East
1965-05-01,0.0036996760451714,5,1965,AZ_East
1965-06-01,0.0041239091637876,6,1965,AZ_East
1965-07-01,0.0221335876819251,7,1965,AZ_East
1965-08-01,0.0170749261492173,8,1965,AZ_East
1965-09-01,0.0228690581670389,9,1965,AZ_East
1965-10-01,0.0036929564669787,10,1965,AZ_East
1965-11-01,0.0259064762024678,11,1965,AZ_East
1965-12-01,0.0357374721368616,12,1965,AZ_East
1966-01-01,0.0074019387062162,1,1966,AZ_East
1966-02-01,0.0074436338294787,2,1966,AZ_East
1966-03-01,0.0029178151666772,3,1966,AZ_East
1966-04-01,0.001882662740326,4,1966,AZ_East
1966-05-01,0.0023905391439766,5,1966,AZ_East
1966-06-01,0.0074317972503192,6,1966,AZ_East
1966-07-01,0.0223656802257767,7,1966,AZ_East
1966-08-01,0.024316550902067,8,1966,AZ_East
1966-09-01,0.0260919534298196,9,1966,AZ_East
1966-10-01,0.0135337084416773,10,1966,AZ_East
1966-11-01,0.0088212598205369,11,1966,AZ_East
1966-12-01,0.0156757075386948,12,1966,AZ_East
1967-01-01,0.0039350018588647,1,1967,AZ_East
1967-02-01,0.0042568387273649,2,1967,AZ_East
1967-03-01,0.0064042922100284,3,1967,AZ_East
1967-04-01,0.0059622339341981,4,1967,AZ_East
1967-05-01,0.0024693465819434,5,1967,AZ_East
1967-06-01,0.0121101419034775,6,1967,AZ_East
1967-07-01,0.0267648390569548,7,1967,AZ_East
1967-08-01,0.0205135789143018,8,1967,AZ_East
1967-09-01,0.0264688964625778,9,1967,AZ_East
1967-10-01,0.0053794019010007,10,1967,AZ_East
1967-11-01,0.0137201697076766,11,1967,AZ_East
1967-12-01,0.0398461989900885,12,1967,AZ_East
1968-01-01,0.019991026277109,1,1968,AZ_East
1968-02-01,0.0184218220190848,2,1968,AZ_East
1968-03-01,0.00935919157602,3,1968,AZ_East
1968-04-01,0.0055620113585799,4,1968,AZ_East
1968-05-01,0.0018982948971257,5,1968,AZ_East
1968-06-01,0.0022528018487217,6,1968,AZ_East
1968-07-01,0.0231054804809394,7,1968,AZ_East
1968-08-01,0.0250539613490858,8,1968,AZ_East
1968-09-01,0.0045244691240849,9,1968,AZ_East
1968-10-01,0.0072713708353929,10,1968,AZ_East
1968-11-01,0.0141588260213256,11,1968,AZ_East
1968-12-01,0.0122741108575348,12,1968,AZ_East
1969-01-01,0.0303147725353724,1,1969,AZ_East
1969-02-01,0.0129063416308348,2,1969,AZ_East
1969-03-01,0.0033764334071748,3,1969,AZ_East
1969-04-01,0.0013403730994042,4,1969,AZ_East
1969-05-01,0.0047852674810525,5,1969,AZ_East
1969-06-01,0.0020352449614626,6,1969,AZ_East
1969-07-01,0.0269950759850712,7,1969,AZ_East
1969-08-01,0.0242369562331822,8,1969,AZ_East
1969-09-01,0.0140276396119238,9,1969,AZ_East
1969-10-01,0.0115915816516545,10,1969,AZ_East
1969-11-01,0.0152894583118706,11,1969,AZ_East
1969-12-01,0.0160820030385373,12,1969,AZ_East
1970-01-01,0.0068848123392795,1,1970,AZ_East
1970-02-01,0.0044139475262799,2,1970,AZ_East
1970-03-01,0.013501263281701,3,1970,AZ_East
1970-04-01,0.0058922547286685,4,1970,AZ_East
1970-05-01,0.0007987863432305,5,1970,AZ_East
1970-06-01,0.003445794074126,6,1970,AZ_East
1970-07-01,0.0192653961784699,7,1970,AZ_East
1970-08-01,0.0232235088878551,8,1970,AZ_East
1970-09-01,0.0291344322354355,9,1970,AZ_East
1970-10-01,0.0054088668296448,10,1970,AZ_East
1970-11-01,0.0088264049368937,11,1970,AZ_East
1970-12-01,0.0174926646127603,12,1970,AZ_East
1971-01-01,0.0023546357910392,1,1971,AZ_East
1971-02-01,0.0048831090380003,2,1971,AZ_East
1971-03-01,0.0008479601602137,3,1971,AZ_East
1971-04-01,0.0032650121168921,4,1971,AZ_East
1971-05-01,0.0022644416201517,5,1971,AZ_East
1971-06-01,0.0011785690303713,6,1971,AZ_East
1971-07-01,0.0145544657883856,7,1971,AZ_East
1971-08-01,0.0297932601676069,8,1971,AZ_East
1971-09-01,0.0163389495870848,9,1971,AZ_East
1971-10-01,0.0251807617576589,10,1971,AZ_East
1971-11-01,0.0107848667684644,11,1971,AZ_East
1971-12-01,0.0261025248164324,12,1971,AZ_East
1972-01-01,0.0014401827336468,1,1972,AZ_East
1972-02-01,0.0017353380971059,2,1972,AZ_East
1972-03-01,0.0006011070366501,3,1972,AZ_East
1972-04-01,0.002107248475067,4,1972,AZ_East
1972-05-01,0.002520319783882,5,1972,AZ_East
1972-06-01,0.012717743595201,6,1972,AZ_East
1972-07-01,0.0149821852153528,7,1972,AZ_East
1972-08-01,0.0214721450184904,8,1972,AZ_East
1972-09-01,0.0179026994594632,9,1972,AZ_East
1972-10-01,0.0449079532156882,10,1972,AZ_East
1972-11-01,0.0098028805444661,11,1972,AZ_East
1972-12-01,0.0241369216758201,12,1972,AZ_East
1973-01-01,0.0096923589466611,1,1973,AZ_East
1973-02-01,0.0250487318865593,2,1973,AZ_East
1973-03-01,0.0242912189357423,3,1973,AZ_East
1973-04-01,0.0055590592426375,4,1973,AZ_East
1973-05-01,0.0079873573552869,5,1973,AZ_East
1973-06-01,0.0047975539064509,6,1973,AZ_East
1973-07-01,0.0195386496531754,7,1973,AZ_East
1973-08-01,0.017204594327563,8,1973,AZ_East
1973-09-01,0.0050281001038565,9,1973,AZ_East
1973-10-01,0.0021754001802513,10,1973,AZ_East
1973-11-01,0.0099297371838191,11,1973,AZ_East
1973-12-01,0.0024406688842174,12,1973,AZ_East
1974-01-01,0.0340937339801395,1,1974,AZ_East
1974-02-01,0.0024217472267962,2,1974,AZ_East
1974-03-01,0.0099983106198523,3,1974,AZ_East
1974-04-01,0.0035760526756601,4,1974,AZ_East
1974-05-01,0.0009580881425598,5,1974,AZ_East
1974-06-01,0.0034389058035937,6,1974,AZ_East
1974-07-01,0.0200565351356402,7,1974,AZ_East
1974-08-01,0.0158500510716353,8,1974,AZ_East
1974-09-01,0.0159768795955983,9,1974,AZ_East
1974-10-01,0.0234208789251462,10,1974,AZ_East
1974-11-01,0.0077764357000507,11,1974,AZ_East
1974-12-01,0.00929714091045,12,1974,AZ_East
1975-01-01,0.0156684537680935,1,1975,AZ_East
1975-02-01,0.0106458361652728,2,1975,AZ_East
1975-03-01,0.0163217710838391,3,1975,AZ_East
1975-04-01,0.0070989391489674,4,1975,AZ_East
1975-05-01,0.0037649599805831,5,1975,AZ_East
1975-06-01,0.0023219375925535,6,1975,AZ_East
1975-07-01,0.0258678737720974,7,1975,AZ_East
1975-08-01,0.0139448960193672,8,1975,AZ_East
1975-09-01,0.0255320354394132,9,1975,AZ_East
1975-10-01,0.0029823681019508,10,1975,AZ_East
1975-11-01,0.0072682781425008,11,1975,AZ_East
1975-12-01,0.0168687559948789,12,1975,AZ_East
1976-01-01,0.002175512641811,1,1976,AZ_East
1976-02-01,0.0226489146639065,2,1976,AZ_East
1976-03-01,0.0071643355459388,3,1976,AZ_East
1976-04-01,0.0058929857288066,4,1976,AZ_East
1976-05-01,0.0080799132189283,5,1976,AZ_East
1976-06-01,0.0024217191114062,6,1976,AZ_East
1976-07-01,0.0267487289385263,7,1976,AZ_East
1976-08-01,0.0163314427779742,8,1976,AZ_East
1976-09-01,0.0257600512517253,9,1976,AZ_East
1976-10-01,0.0130281375000008,10,1976,AZ_East
1976-11-01,0.0078773699498905,11,1976,AZ_East
1976-12-01,0.0064817501092787,12,1976,AZ_East
1977-01-01,0.0203321503030996,1,1977,AZ_East
1977-02-01,0.0061114423085434,2,1977,AZ_East
1977-03-01,0.0063377711974599,3,1977,AZ_East
1977-04-01,0.0047665145159709,4,1977,AZ_East
1977-05-01,0.0067941964375431,5,1977,AZ_East
1977-06-01,0.0063812375902878,6,1977,AZ_East
1977-07-01,0.0229904604207459,7,1977,AZ_East
1977-08-01,0.0227447881435593,8,1977,AZ_East
1977-09-01,0.0192714409873043,9,1977,AZ_East
1977-10-01,0.0186598187948212,10,1977,AZ_East
1977-11-01,0.0063304049652989,11,1977,AZ_East
1977-12-01,0.0287957823637586,12,1977,AZ_East
1978-01-01,0.028533072160276,1,1978,AZ_East
1978-02-01,0.0269073278531074,2,1978,AZ_East
1978-03-01,0.0268172180283898,3,1978,AZ_East
1978-04-01,0.0053463100870561,4,1978,AZ_East
1978-05-01,0.0092659609430204,5,1978,AZ_East
1978-06-01,0.0031652024826494,6,1978,AZ_East
1978-07-01,0.012568422759296,7,1978,AZ_East
1978-08-01,0.0152012041028882,8,1978,AZ_East
1978-09-01,0.0222336222392872,9,1978,AZ_East
1978-10-01,0.0211243576450871,10,1978,AZ_East
1978-11-01,0.0404333326779447,11,1978,AZ_East
1978-12-01,0.0427916515850645,12,1978,AZ_East
1979-01-01,0.0280879774223335,1,1979,AZ_East
1979-02-01,0.0090877937170498,2,1979,AZ_East
1979-03-01,0.0144938208923119,3,1979,AZ_East
1979-04-01,0.0021904981446424,4,1979,AZ_East
1979-05-01,0.0145700698297954,5,1979,AZ_East
1979-06-01,0.0066941899955709,6,1979,AZ_East
1979-07-01,0.017559129394549,7,1979,AZ_East
1979-08-01,0.0199830977371495,8,1979,AZ_East
1979-09-01,0.0126664892393632,9,1979,AZ_East
1979-10-01,0.0048289587969999,10,1979,AZ_East
1979-11-01,0.0064616194900906,11,1979,AZ_East
1979-12-01,0.0058911863438513,12,1979,AZ_East
1980-01-01,0.0612882324259666,1,1980,AZ_East
1980-02-01,0.0426663975229374,2,1980,AZ_East
1980-03-01,0.017342697122887,3,1980,AZ_East
1980-04-01,0.0071602306990094,4,1980,AZ_East
1980-05-01,0.0069747253562677,5,1980,AZ_East
1980-06-01,0.0027122916663071,6,1980,AZ_East
1980-07-01,0.0175072846155226,7,1980,AZ_East
1980-08-01,0.0245718948733887,8,1980,AZ_East
1980-09-01,0.0205830239274228,9,1980,AZ_East
1980-10-01,0.0063805909363195,10,1980,AZ_East
1980-11-01,0.0041892774453691,11,1980,AZ_East
1980-12-01,0.0086794739091325,12,1980,AZ_East
1981-01-01,0.0224389770473177,1,1981,AZ_East
1981-02-01,0.01293923663705,2,1981,AZ_East
1981-03-01,0.0193447096934554,3,1981,AZ_East
1981-04-01,0.0073972434360983,4,1981,AZ_East
1981-05-01,0.0086142743198906,5,1981,AZ_East
1981-06-01,0.0094777541753444,6,1981,AZ_East
1981-07-01,0.0257286182457864,7,1981,AZ_East
1981-08-01,0.0242020369188922,8,1981,AZ_East
1981-09-01,0.0188369176359746,9,1981,AZ_East
1981-10-01,0.0159155599301664,10,1981,AZ_East
1981-11-01,0.0159886880593679,11,1981,AZ_East
1981-12-01,0.0059907710549745,12,1981,AZ_East
1982-01-01,0.0253766416792839,1,1982,AZ_East
1982-02-01,0.0190281022874817,2,1982,AZ_East
1982-03-01,0.0205588165766952,3,1982,AZ_East
1982-04-01,0.0083930624319409,4,1982,AZ_East
1982-05-01,0.0073947973971746,5,1982,AZ_East
1982-06-01,0.0013425660998185,6,1982,AZ_East
1982-07-01,0.0226854646708122,7,1982,AZ_East
1982-08-01,0.033939942797236,8,1982,AZ_East
1982-09-01,0.0258398989591195,9,1982,AZ_East
1982-10-01,0.0029592291360404,10,1982,AZ_East
1982-11-01,0.0389805823650002,11,1982,AZ_East
1982-12-01,0.0284425968354892,12,1982,AZ_East
1983-01-01,0.0164189378714286,1,1983,AZ_East
1983-02-01,0.025349032366375,2,1983,AZ_East
1983-03-01,0.0265454546693504,3,1983,AZ_East
1983-04-01,0.0082631974458657,4,1983,AZ_East
1983-05-01,0.0024320093441197,5,1983,AZ_East
1983-06-01,0.0026524340011514,6,1983,AZ_East
1983-07-01,0.0239896532633798,7,1983,AZ_East
1983-08-01,0.0350524125458878,8,1983,AZ_East
1983-09-01,0.0303816590480099,9,1983,AZ_East
1983-10-01,0.0264234901078449,10,1983,AZ_East
1983-11-01,0.0199417118831762,11,1983,AZ_East
