Year,Month,init_Month,Region,q,tclw,tcwv,tprate
2012,12,10,AZ_East,0.0030030364,0.01998774,6.3407464,1.45505865e-08
2013,4,4,AZ_East,0.0026834612,0.0046811453,6.8294506,4.772556e-09
2013,5,4,AZ_East,0.0027765958,0.0037913243,7.6957135,1.997264e-09
2013,6,4,AZ_East,0.0042061056,0.012835926,12.529321,4.1915955e-09
2013,7,4,AZ_East,0.008995537,0.05421965,25.188004,2.5782708e-08
2013,8,4,AZ_East,0.0105286995,0.06404659,27.32073,3.0845165e-08
2013,9,4,AZ_East,0.008589382,0.046466477,20.448366,2.1572545e-08
2013,5,5,AZ_East,0.0034917376,0.009095028,9.579657,4.9441065e-09
2013,6,5,AZ_East,0.0042380244,0.011744851,12.436359,3.3749716e-09
2013,7,5,AZ_East,0.008626123,0.04821088,24.705978,1.8983819e-08
2013,8,5,AZ_East,0.010684074,0.06587917,27.797226,3.2558557e-08
2013,9,5,AZ_East,0.008641429,0.04621837,21.222816,2.204655e-08
2013,10,5,AZ_East,0.0050150626,0.018626673,11.357006,9.209233e-09
2013,6,6,AZ_East,0.0040036077,0.011500532,12.237894,3.832329e-09
2013,7,6,AZ_East,0.008890178,0.05173279,25.157156,2.1107452e-08
2013,8,6,AZ_East,0.010293321,0.06411219,27.239815,3.043605e-08
2013,9,6,AZ_East,0.008258637,0.044069305,20.256315,1.8293637e-08
2013,10,6,AZ_East,0.005063295,0.018198188,11.596179,1.08897655e-08
2013,11,6,AZ_East,0.0037147384,0.01738879,7.761542,1.2719729e-08
2013,7,7,AZ_East,0.010008882,0.061340403,27.145018,3.079256e-08
2013,8,7,AZ_East,0.010267864,0.06262871,26.868969,3.0030584e-08
2013,9,7,AZ_East,0.008136777,0.04270463,19.912716,1.9697065e-08
2013,10,7,AZ_East,0.005221936,0.018834965,11.932127,1.0236769e-08
2013,11,7,AZ_East,0.0038156044,0.017977241,8.061281,1.3144863e-08
2013,12,7,AZ_East,0.0030955395,0.018903198,6.5861278,1.5490176e-08
2013,1,8,AZ_East,0.0030666443,0.019376742,6.5203905,1.610713e-08
2013,8,8,AZ_East,0.008542873,0.04719102,23.44052,1.8229443e-08
2013,9,8,AZ_East,0.007813578,0.038556177,19.826864,1.6769446e-08
2013,10,8,AZ_East,0.005299495,0.019978387,12.136554,1.2390187e-08
2013,11,8,AZ_East,0.004013746,0.019530963,8.516976,1.31718e-08
2013,12,8,AZ_East,0.003121822,0.017756257,6.6150403,1.5046574e-08
2013,1,9,AZ_East,0.0027195816,0.0133490525,5.755983,1.1134886e-08
2013,2,9,AZ_East,0.0029918787,0.014966108,6.483413,1.3658743e-08
2013,9,9,AZ_East,0.00850471,0.044867896,21.057974,1.7718374e-08
2013,10,9,AZ_East,0.004989673,0.017715741,11.305904,9.918608e-09
2013,11,9,AZ_East,0.00377109,0.01698603,7.926956,1.1326194e-08
2013,12,9,AZ_East,0.0031060295,0.020398756,6.5678344,1.5037458e-08
2013,1,10,AZ_East,0.003089893,0.017816126,6.2805996,1.2274796e-08
2013,2,10,AZ_East,0.0032211551,0.019079339,6.7681217,1.6294223e-08
2013,3,10,AZ_East,0.0029189335,0.011401547,6.4647408,1.0630398e-08
2013,10,10,AZ_East,0.0035545372,0.00694835,7.9534807,3.762429e-09
2013,11,10,AZ_East,0.00314275,0.014043974,6.831149,1.0151337e-08
2013,12,10,AZ_East,0.00295459,0.017140413,6.392299,1.17174705e-08
2014,4,4,AZ_East,0.0026171536,0.00492218,6.803329,4.009229e-09
2014,5,4,AZ_East,0.0029912628,0.0058310833,8.139915,3.3293095e-09
2014,6,4,AZ_East,0.004523127,0.015047949,13.284657,5.538585e-09
2014,7,4,AZ_East,0.009168445,0.056113496,25.817863,2.4099606e-08
2014,8,4,AZ_East,0.010304702,0.06065884,26.89244,2.878703e-08
2014,9,4,AZ_East,0.008282445,0.04421024,20.412247,1.9507917e-08
2014,5,5,AZ_East,0.0029125828,0.004583094,8.415215,1.8346364e-09
2014,6,5,AZ_East,0.004924154,0.018721977,14.267321,6.298094e-09
2014,7,5,AZ_East,0.009107722,0.055103365,25.446526,2.3086558e-08
2014,8,5,AZ_East,0.0102186,0.062630005,26.936722,2.8016792e-08
2014,9,5,AZ_East,0.008195997,0.042218737,20.202038,1.7846713e-08
2014,10,5,AZ_East,0.005529295,0.024116013,12.333373,1.452328e-08
2014,6,6,AZ_East,0.0036165246,0.008115216,10.723964,2.8290426e-09
2014,7,6,AZ_East,0.008851549,0.052534647,24.748644,2.421884e-08
2014,8,6,AZ_East,0.010862373,0.067439504,28.19106,3.545983e-08
2014,9,6,AZ_East,0.00846677,0.044584945,20.85618,2.0769058e-08
2014,10,6,AZ_East,0.0057322863,0.024501253,12.709589,1.2208097e-08
2014,11,6,AZ_East,0.0039616968,0.018238507,8.242067,1.204168e-08
2014,7,7,AZ_East,0.0100360485,0.06567216,27.357718,3.321897e-08
2014,8,7,AZ_East,0.010423722,0.060997404,27.01258,2.9261841e-08
2014,9,7,AZ_East,0.0087391,0.04822343,21.454845,2.3496415e-08
2014,10,7,AZ_East,0.0057754386,0.026670227,12.863803,1.4290798e-08
2014,11,7,AZ_East,0.0040163454,0.01936439,8.346384,1.1993404e-08
2014,12,7,AZ_East,0.0032341767,0.026579877,6.982967,1.9314294e-08
2014,1,8,AZ_East,0.0029173598,0.018347617,6.1744285,1.4196362e-08
2014,8,8,AZ_East,0.010139697,0.06362041,26.494501,3.3083698e-08
2014,9,8,AZ_East,0.008611936,0.048708174,21.053646,2.4310564e-08
2014,10,8,AZ_East,0.005657541,0.022462104,12.653961,1.0877794e-08
2014,11,8,AZ_East,0.003948344,0.01981562,8.208012,1.3080203e-08
2014,12,8,AZ_East,0.0031545667,0.021411762,6.672947,1.6151569e-08
2014,1,9,AZ_East,0.002942921,0.018531675,6.2693605,1.4938106e-08
2014,2,9,AZ_East,0.0030365032,0.0147024,6.312283,1.2626852e-08
2014,9,9,AZ_East,0.007928334,0.041466497,19.295195,2.556036e-08
2014,10,9,AZ_East,0.005398808,0.020792434,12.661734,1.2713284e-08
2014,11,9,AZ_East,0.0039812727,0.017435338,8.191188,1.2745749e-08
2014,12,9,AZ_East,0.0032116664,0.024679996,6.844597,1.7544599e-08
2014,1,10,AZ_East,0.0027095592,0.01659151,5.7693143,1.2295827e-08
2014,2,10,AZ_East,0.0030372508,0.017193172,6.529901,1.4654288e-08
2014,3,10,AZ_East,0.0031051857,0.01218154,6.8932633,1.20160735e-08
2014,10,10,AZ_East,0.005461992,0.017437529,11.032309,1.22716335e-08
2014,11,10,AZ_East,0.0039322493,0.018616926,8.364754,1.3693435e-08
2014,12,10,AZ_East,0.002998366,0.015372566,6.3868904,1.2610392e-08
2015,4,4,AZ_East,0.0031453713,0.010735025,7.667516,9.973026e-09
2015,5,4,AZ_East,0.0036263408,0.009606575,9.389725,6.3294476e-09
2015,6,4,AZ_East,0.004035282,0.0101416735,11.775721,3.351435e-09
2015,7,4,AZ_East,0.008656536,0.050783638,24.3104,2.1710013e-08
2015,8,4,AZ_East,0.010290025,0.06091515,27.113178,2.9583601e-08
2015,9,4,AZ_East,0.0086252075,0.048159897,21.334581,2.1522677e-08
2015,5,5,AZ_East,0.003869846,0.011319293,10.02572,7.481263e-09
2015,6,5,AZ_East,0.00475799,0.015921416,13.662304,5.627342e-09
2015,7,5,AZ_East,0.008292472,0.04601821,23.735443,1.6529192e-08
2015,8,5,AZ_East,0.0101144,0.062463075,27.103699,2.8290994e-08
2015,9,5,AZ_East,0.008258032,0.042291474,20.383556,1.9699762e-08
2015,10,5,AZ_East,0.005920696,0.030412454,13.211382,1.9898781e-08
2015,6,6,AZ_East,0.005005273,0.020051198,14.650677,6.598803e-09
2015,7,6,AZ_East,0.0093647195,0.056463156,26.234402,2.3537961e-08
2015,8,6,AZ_East,0.010711427,0.06596845,27.989956,3.3619948e-08
2015,9,6,AZ_East,0.008380358,0.045243423,20.475965,2.244904e-08
2015,10,6,AZ_East,0.006124492,0.030802757,13.76419,1.7268679e-08
2015,11,6,AZ_East,0.0042120847,0.026920777,8.514603,1.8278417e-08
2015,7,7,AZ_East,0.010047804,0.06016677,27.662033,2.6995798e-08
2015,8,7,AZ_East,0.011108801,0.07020944,28.86264,3.4971475e-08
2015,9,7,AZ_East,0.008774939,0.05067293,21.748688,2.4261343e-08
2015,10,7,AZ_East,0.0062667946,0.032385703,13.624584,1.9420956e-08
2015,11,7,AZ_East,0.003852087,0.016282886,7.494534,1.0733461e-08
2015,12,7,AZ_East,0.003208065,0.02031311,6.5745726,1.3151553e-08
2015,1,8,AZ_East,0.0032753418,0.024540171,6.8887215,1.72936e-08
2015,8,8,AZ_East,0.009119713,0.0505377,24.78904,2.0429077e-08
2015,9,8,AZ_East,0.008812625,0.05026028,21.952915,2.3249127e-08
2015,10,8,AZ_East,0.006028137,0.0278586,13.514049,1.5826545e-08
2015,11,8,AZ_East,0.0040963003,0.020194864,8.296225,1.4694388e-08
2015,12,8,AZ_East,0.003089927,0.018247053,6.2022867,1.3934598e-08
2015,1,9,AZ_East,0.003109067,0.023791073,6.586395,1.6819204e-08
2015,2,9,AZ_East,0.0031507672,0.018869486,6.612905,1.6890546e-08
2015,9,9,AZ_East,0.00794754,0.043511387,20.627247,1.6840222e-08
2015,10,9,AZ_East,0.0056851488,0.022480953,13.1023245,1.2756258e-08
2015,11,9,AZ_East,0.004007327,0.022233779,8.281928,1.5124003e-08
2015,12,9,AZ_East,0.002966113,0.018118968,6.068938,1.447116e-08
2015,1,10,AZ_East,0.0030593346,0.023222422,6.5311065,1.5366277e-08
2015,2,10,AZ_East,0.0032049948,0.016396305,6.6580706,1.3887196e-08
2015,3,10,AZ_East,0.0030622378,0.011074219,6.701518,1.24325465e-08
2015,10,10,AZ_East,0.00546376,0.022914412,12.270232,1.4509334e-08
2015,11,10,AZ_East,0.0037392257,0.015174776,7.693741,1.1522179e-08
2015,12,10,AZ_East,0.0029866747,0.018528514,6.2565227,1.4813687e-08
2016,4,4,AZ_East,0.0033793706,0.012174952,8.331541,9.071798e-09
2016,5,4,AZ_East,0.0033291131,0.0075138225,8.943921,3.7573096e-09
2016,6,4,AZ_East,0.0043832087,0.013823188,13.090027,3.885374e-09
2016,7,4,AZ_East,0.008790213,0.051860027,25.12498,2.0103478e-08
2016,8,4,AZ_East,0.01061754,0.06679922,28.050463,3.2554816e-08
2016,9,4,AZ_East,0.008676487,0.045555994,21.115953,2.205112e-08
2016,5,5,AZ_East,0.0033751153,0.0070787678,8.731378,6.0451266e-09
2016,6,5,AZ_East,0.005037874,0.019678919,15.036823,5.7526566e-09
2016,7,5,AZ_East,0.009650734,0.058033664,27.045977,2.4242334e-08
2016,8,5,AZ_East,0.010633596,0.062635034,27.881922,2.925334e-08
2016,9,5,AZ_East,0.008392864,0.044816516,21.005016,1.6190537e-08
2016,10,5,AZ_East,0.005612636,0.021295417,12.678884,1.302706e-08
2016,6,6,AZ_East,0.004982553,0.016123872,14.570446,4.916414e-09
2016,7,6,AZ_East,0.009122158,0.0563136,26.12498,2.1043146e-08
2016,8,6,AZ_East,0.010497621,0.061190777,27.578373,3.0684635e-08
2016,9,6,AZ_East,0.008440129,0.044206865,21.08874,1.8085522e-08
2016,10,6,AZ_East,0.004885678,0.016897008,11.11138,9.623406e-09
2016,11,6,AZ_East,0.003946594,0.018442651,8.28748,1.2688183e-08
2016,7,7,AZ_East,0.008386885,0.047086433,23.768171,1.7459527e-08
2016,8,7,AZ_East,0.010365195,0.061063502,27.842896,2.4637828e-08
2016,9,7,AZ_East,0.008565417,0.04528613,21.293194,1.9688844e-08
2016,10,7,AZ_East,0.005608712,0.02058154,12.647769,1.2178397e-08
2016,11,7,AZ_East,0.004000639,0.019908035,8.357388,1.4473365e-08
2016,12,7,AZ_East,0.0032106068,0.015488586,6.874484,1.0530688e-08
2016,1,8,AZ_East,0.0032746156,0.023575619,6.843646,1.8025732e-08
2016,8,8,AZ_East,0.010813615,0.06447761,28.177767,3.5138925e-08
2016,9,8,AZ_East,0.008149168,0.039832924,20.533281,1.6020142e-08
2016,10,8,AZ_East,0.0050062775,0.015416206,11.7129965,8.3799865e-09
2016,11,8,AZ_East,0.003779167,0.018733341,8.264262,1.235878e-08
2016,12,8,AZ_East,0.0032414591,0.021702,6.8391905,1.5632e-08
2016,1,9,AZ_East,0.00284902,0.016578728,5.9250565,1.46521355e-08
2016,2,9,AZ_East,0.0031747664,0.017758789,6.4740267,1.5152912e-08
2016,9,9,AZ_East,0.0070640915,0.035252705,17.582146,1.3028392e-08
2016,10,9,AZ_East,0.0045422153,0.012938017,10.792671,7.6971265e-09
2016,11,9,AZ_East,0.0037699651,0.016154911,8.020953,1.2990658e-08
2016,12,9,AZ_East,0.0031450223,0.020603009,6.9043694,1.3176643e-08
2016,1,10,AZ_East,0.0029197482,0.019340891,6.171131,1.4365928e-08
2016,2,10,AZ_East,0.003229407,0.018397827,6.558294,1.5935337e-08
2016,3,10,AZ_East,0.0033930463,0.015920913,7.2348657,1.7212786e-08
2016,10,10,AZ_East,0.004150135,0.010141261,9.449002,4.3544954e-09
2016,11,10,AZ_East,0.0034818223,0.013250517,7.695699,9.368513e-09
2016,12,10,AZ_East,0.0033126548,0.022005651,7.145966,1.5057935e-08
2017,4,4,AZ_East,0.0026060625,0.0044464674,6.693626,4.2656936e-09
2017,5,4,AZ_East,0.0032330086,0.0068365624,8.841727,3.6297447e-09
2017,6,4,AZ_East,0.0044280835,0.013057951,12.842539,4.764642e-09
2017,7,4,AZ_East,0.0086455215,0.050243076,24.379513,2.0451834e-08
2017,8,4,AZ_East,0.010094017,0.061732654,26.58693,3.020364e-08
2017,9,4,AZ_East,0.008046937,0.040984247,20.112606,1.7891507e-08
2017,5,5,AZ_East,0.0032397576,0.0064335945,8.72713,3.0497076e-09
2017,6,5,AZ_East,0.0044864602,0.014534287,13.350581,4.521403e-09
2017,7,5,AZ_East,0.008976546,0.05158627,25.084223,2.2148614e-08
2017,8,5,AZ_East,0.010260317,0.060693357,26.948086,2.92769e-08
2017,9,5,AZ_East,0.007863538,0.039492738,19.51507,1.877436e-08
2017,10,5,AZ_East,0.0052854707,0.020855263,12.037482,1.1814215e-08
2017,6,6,AZ_East,0.0048136944,0.015312203,13.936436,4.709008e-09
2017,7,6,AZ_East,0.008556914,0.050013363,24.418755,1.9301533e-08
2017,8,6,AZ_East,0.010253039,0.061378874,27.276398,2.7194865e-08
2017,9,6,AZ_East,0.008190224,0.041052222,20.474028,1.7757667e-08
2017,10,6,AZ_East,0.0052589295,0.020534828,11.969794,1.1389083e-08
2017,11,6,AZ_East,0.0038107736,0.018401528,8.028034,1.4049879e-08
2017,7,7,AZ_East,0.009065547,0.055003878,25.86758,2.352927e-08
2017,8,7,AZ_East,0.0103538735,0.062898815,27.373493,2.6620034e-08
2017,9,7,AZ_East,0.007964879,0.0399124,19.821983,1.5555525e-08
2017,10,7,AZ_East,0.005289045,0.020288479,12.097414,1.1512892e-08
2017,11,7,AZ_East,0.003681332,0.017916044,7.863132,1.2706494e-08
2017,12,7,AZ_East,0.003170243,0.02355716,6.928095,1.6820895e-08
2017,1,8,AZ_East,0.0030306908,0.019117288,6.5347548,1.2732841e-08
2017,8,8,AZ_East,0.010049691,0.057438314,25.727634,2.8076148e-08
2017,9,8,AZ_East,0.007875973,0.03921742,19.657902,1.6306528e-08
2017,10,8,AZ_East,0.0051114517,0.017822873,11.89324,8.946286e-09
2017,11,8,AZ_East,0.0037802188,0.01756379,8.188895,1.2258477e-08
2017,12,8,AZ_East,0.003178843,0.019643007,6.7872615,1.4437834e-08
2017,1,9,AZ_East,0.0028790254,0.015681313,6.3584266,1.3809685e-08
2017,2,9,AZ_East,0.0032195745,0.017011091,7.046575,1.4850548e-08
2017,9,9,AZ_East,0.006082954,0.022452533,16.93532,6.244216e-09
2017,10,9,AZ_East,0.0046733464,0.014720429,10.981149,9.832443e-09
2017,11,9,AZ_East,0.0037568614,0.017442944,8.238592,1.3147423e-08
2017,12,9,AZ_East,0.003240512,0.018088538,7.006071,1.2721486e-08
2017,1,10,AZ_East,0.0032285699,0.022720875,7.0693264,1.862394e-08
2017,2,10,AZ_East,0.0031841716,0.018572137,6.6552896,1.456939e-08
2017,3,10,AZ_East,0.0030632997,0.012019061,6.909179,1.0138211e-08
2017,10,10,AZ_East,0.0044315713,0.011218175,10.22332,5.289405e-09
2017,11,10,AZ_East,0.0036564562,0.015305472,8.018369,1.168071e-08
2017,12,10,AZ_East,0.003310176,0.023140939,7.249479,1.650061e-08
2018,4,4,AZ_East,0.0024761488,0.0045772805,6.88714,2.3200308e-09
2018,5,4,AZ_East,0.0032314835,0.0066805603,8.955355,3.700984e-09
2018,6,4,AZ_East,0.0049743163,0.018829029,14.564679,6.4974097e-09
2018,7,4,AZ_East,0.009115865,0.054951474,25.602295,2.3291896e-08
2018,8,4,AZ_East,0.010532037,0.064472385,27.30207,3.3772537e-08
2018,9,4,AZ_East,0.008270518,0.044348974,20.487024,1.9972722e-08
2018,5,5,AZ_East,0.0030192763,0.004559553,8.547124,2.606003e-09
2018,6,5,AZ_East,0.005299259,0.021978473,15.69332,7.521152e-09
2018,7,5,AZ_East,0.009624283,0.059525494,26.540585,2.7534357e-08
2018,8,5,AZ_East,0.010650631,0.06619755,27.43012,3.377776e-08
2018,9,5,AZ_East,0.008158142,0.04280894,20.19621,1.9425661e-08
2018,10,5,AZ_East,0.005845784,0.026249597,13.111198,1.4806512e-08
2018,6,6,AZ_East,0.005138518,0.020897748,15.710473,6.761149e-09
2018,7,6,AZ_East,0.009575273,0.05838207,26.50295,2.5477963e-08
2018,8,6,AZ_East,0.010642172,0.06549131,27.753967,3.453676e-08
2018,9,6,AZ_East,0.00872184,0.048814487,21.571468,2.2049786e-08
2018,10,6,AZ_East,0.005685147,0.024349216,12.720529,1.4285598e-08
2018,11,6,AZ_East,0.0039192257,0.018996004,8.014172,1.3896082e-08
2018,7,7,AZ_East,0.009248847,0.057796713,26.135246,2.5968067e-08
2018,8,7,AZ_East,0.010181461,0.062176082,26.8382,2.7692632e-08
2018,9,7,AZ_East,0.008483103,0.047405723,21.186571,2.1147969e-08
2018,10,7,AZ_East,0.0056143682,0.025636174,12.605101,1.5042401e-08
2018,11,7,AZ_East,0.0038583037,0.01875519,7.915354,1.3269671e-08
2018,12,7,AZ_East,0.0032313417,0.0255612,6.915054,1.8306139e-08
2018,1,8,AZ_East,0.0030082369,0.01932419,6.5846596,1.3228177e-08
2018,8,8,AZ_East,0.009805217,0.05867903,25.776041,2.6055856e-08
2018,9,8,AZ_East,0.00800061,0.043380704,20.266115,1.7798472e-08
2018,10,8,AZ_East,0.0057035703,0.025178013,13.169176,1.3259446e-08
2018,11,8,AZ_East,0.0038971144,0.018898282,8.20586,1.3611637e-08
2018,12,8,AZ_East,0.0031985887,0.021118727,6.7635784,1.6165803e-08
2018,1,9,AZ_East,0.002997968,0.01632641,6.63061,1.2815364e-08
2018,2,9,AZ_East,0.0031230948,0.0179169,6.802189,1.4497787e-08
2018,9,9,AZ_East,0.008336535,0.044822983,20.418903,2.062275e-08
2018,10,9,AZ_East,0.0052013616,0.0205722,11.816343,1.311705e-08
2018,11,9,AZ_East,0.003968902,0.020793628,8.2814865,1.4671955e-08
2018,12,9,AZ_East,0.003209316,0.020143766,6.7610073,1.4337971e-08
2018,1,10,AZ_East,0.0031416663,0.021389628,6.8229566,1.6996525e-08
2018,2,10,AZ_East,0.00317735,0.020583754,6.8932195,1.6364279e-08
2018,3,10,AZ_East,0.0031484582,0.012185903,7.055837,1.1281269e-08
2018,10,10,AZ_East,0.0058425553,0.033326805,12.469231,2.0581167e-08
2018,11,10,AZ_East,0.003930449,0.017774025,8.33068,1.2255844e-08
2018,12,10,AZ_East,0.0029970007,0.016396511,6.301889,1.1743965e-08
2019,4,4,AZ_East,0.003100039,0.0072231446,7.7810273,6.449355e-09
2019,5,4,AZ_East,0.0033700042,0.0079500135,8.918002,4.938614e-09
2019,6,4,AZ_East,0.004327093,0.012626129,12.650516,4.6931814e-09
2019,7,4,AZ_East,0.008523706,0.048932377,24.151224,2.0229754e-08
2019,8,4,AZ_East,0.010175824,0.062101115,26.844759,2.898457e-08
2019,9,4,AZ_East,0.008004395,0.04053983,20.301277,1.594875e-08
2019,5,5,AZ_East,0.003573732,0.0077824136,9.261017,5.8569625e-09
2019,6,5,AZ_East,0.0044744518,0.01419158,13.038022,5.2974443e-09
2019,7,5,AZ_East,0.008628248,0.049889322,24.485798,2.0087711e-08
2019,8,5,AZ_East,0.010118978,0.060692195,26.92245,2.6206026e-08
2019,9,5,AZ_East,0.0081173405,0.041843552,20.375439,1.895344e-08
2019,10,5,AZ_East,0.0053630895,0.02196699,12.45353,1.15808785e-08
2019,6,6,AZ_East,0.0041439226,0.010632128,11.980942,3.761788e-09
2019,7,6,AZ_East,0.008233178,0.047089625,23.617466,1.801363e-08
2019,8,6,AZ_East,0.009984382,0.060950425,26.699911,2.6658144e-08
2019,9,6,AZ_East,0.008155917,0.042826854,20.474377,1.7570514e-08
2019,10,6,AZ_East,0.005340454,0.02025048,12.289794,1.0821187e-08
2019,11,6,AZ_East,0.0039375806,0.020106666,8.27136,1.4222638e-08
2019,7,7,AZ_East,0.007950434,0.045206476,23.052326,1.5663408e-08
2019,8,7,AZ_East,0.010110313,0.06164425,27.09201,2.6348676e-08
2019,9,7,AZ_East,0.008143469,0.041717626,20.600657,1.7252642e-08
2019,10,7,AZ_East,0.0053182147,0.019328784,12.29991,1.237781e-08
2019,11,7,AZ_East,0.0040128026,0.022008058,8.515326,1.4876432e-08
2019,12,7,AZ_East,0.0032341117,0.024022173,6.805223,1.71051e-08
2019,1,8,AZ_East,0.0030470395,0.019314336,6.4726353,1.5274592e-08
2019,8,8,AZ_East,0.009808073,0.059680134,26.550447,2.2444791e-08
2019,9,8,AZ_East,0.008205361,0.043078966,20.676756,1.7079785e-08
2019,10,8,AZ_East,0.005589351,0.02107222,12.871467,1.18505765e-08
2019,11,8,AZ_East,0.004079192,0.021328399,8.582369,1.5472985e-08
2019,12,8,AZ_East,0.0032116605,0.023229597,6.994234,1.6696594e-08
2019,1,9,AZ_East,0.003212024,0.023906317,6.7997756,1.8031342e-08
2019,2,9,AZ_East,0.003260622,0.019133342,6.807742,1.6075917e-08
2019,9,9,AZ_East,0.007705535,0.038758002,19.721073,1.6400348e-08
2019,10,9,AZ_East,0.0053305347,0.01920191,12.36992,1.1136437e-08
2019,11,9,AZ_East,0.003822409,0.016020937,8.112244,1.2479034e-08
2019,12,9,AZ_East,0.0031251821,0.023431983,6.871665,1.7093585e-08
2019,1,10,AZ_East,0.0030620985,0.021401947,6.5768228,1.7647075e-08
2019,2,10,AZ_East,0.0032958393,0.018633172,6.920027,1.6486963e-08
2019,3,10,AZ_East,0.00326211,0.013637433,7.0466876,1.3250056e-08
2019,10,10,AZ_East,0.0044522933,0.010062291,10.333917,4.0501082e-09
2019,11,10,AZ_East,0.0036544192,0.017415347,8.105237,1.2764281e-08
2019,12,10,AZ_East,0.0030707265,0.02017607,6.639235,1.5597916e-08
2020,4,4,AZ_East,0.002969657,0.0061111273,7.359817,5.028793e-09
2020,5,4,AZ_East,0.0031045838,0.0057098847,8.498206,3.0081662e-09
2020,6,4,AZ_East,0.004252436,0.012049419,12.640875,3.430111e-09
2020,7,4,AZ_East,0.008944527,0.053792633,25.369541,2.2866274e-08
2020,8,4,AZ_East,0.010488758,0.06372857,27.691196,2.914742e-08
2020,9,4,AZ_East,0.008232298,0.04259695,20.294806,1.8789285e-08
2020,5,5,AZ_East,0.0032518168,0.0058658603,9.042348,2.5251252e-09
2020,6,5,AZ_East,0.0044063395,0.013269981,13.058809,3.888194e-09
2020,7,5,AZ_East,0.009183181,0.05429379,25.843018,2.2210493e-08
2020,8,5,AZ_East,0.010594306,0.064082585,27.749191,3.125719e-08
2020,9,5,AZ_East,0.008254818,0.04245017,20.166115,1.9674701e-08
2020,10,5,AZ_East,0.0052701416,0.019687798,12.02064,1.0938695e-08
2020,6,6,AZ_East,0.004479633,0.013357337,13.539474,3.4656913e-09
2020,7,6,AZ_East,0.009143284,0.055111516,26.043142,2.1933431e-08
2020,8,6,AZ_East,0.0106820855,0.06552269,28.25321,3.022177e-08
2020,9,6,AZ_East,0.008792262,0.04708998,21.648722,2.1147997e-08
2020,10,6,AZ_East,0.005383792,0.018556438,12.221573,1.0551676e-08
2020,11,6,AZ_East,0.0037124641,0.016145876,7.954872,1.2394877e-08
2020,7,7,AZ_East,0.008080072,0.04430128,23.438133,1.5182726e-08
2020,8,7,AZ_East,0.010701152,0.06564351,28.243319,3.0499663e-08
2020,9,7,AZ_East,0.008241729,0.04111632,20.60153,1.7194495e-08
2020,10,7,AZ_East,0.0051284623,0.017359767,11.75271,1.0247269e-08
2020,11,7,AZ_East,0.0037687244,0.014822964,8.024403,1.1061523e-08
2020,12,7,AZ_East,0.0031842233,0.018695034,6.9633746,1.3780645e-08
2020,1,8,AZ_East,0.0031620676,0.023022274,6.7654963,1.7126931e-08
2020,8,8,AZ_East,0.008085593,0.04222065,22.560959,1.3634723e-08
2020,9,8,AZ_East,0.007822994,0.038914118,19.879097,1.5317946e-08
2020,10,8,AZ_East,0.0052028922,0.019792965,12.125351,1.0277816e-08
2020,11,8,AZ_East,0.0036803382,0.013526934,8.014474,9.93745e-09
2020,12,8,AZ_East,0.0032474422,0.020569552,7.1691604,1.3768942e-08
2020,1,9,AZ_East,0.002983401,0.020167122,6.425435,1.5440985e-08
2020,2,9,AZ_East,0.0032356873,0.01709222,6.8756166,1.4270422e-08
2020,9,9,AZ_East,0.00599129,0.021439875,15.511475,8.009928e-09
2020,10,9,AZ_East,0.004925551,0.01656961,11.622029,9.439621e-09
2020,11,9,AZ_East,0.0036652253,0.014932256,7.9514623,1.066104e-08
2020,12,9,AZ_East,0.0031836873,0.019015979,6.877226,1.2763905e-08
2020,1,10,AZ_East,0.0030525762,0.020302162,6.585602,1.4277539e-08
2020,2,10,AZ_East,0.0032992102,0.018364789,7.1700892,1.3966705e-08
2020,3,10,AZ_East,0.0029708273,0.0105854375,6.6655035,1.0613414e-08
2020,10,10,AZ_East,0.00329258,0.00461134,8.466824,2.1882396e-09
2020,11,10,AZ_East,0.0034938848,0.013896383,7.7744527,9.905271e-09
2020,12,10,AZ_East,0.0030789631,0.016411258,6.7684,1.1742718e-08
2021,4,4,AZ_East,0.0025090743,0.0035809404,7.018838,2.2634183e-09
2021,5,4,AZ_East,0.0028424198,0.004318554,8.012586,2.1834037e-09
2021,6,4,AZ_East,0.0046127797,0.015869247,13.648946,4.9248143e-09
2021,7,4,AZ_East,0.009200839,0.055861786,25.888311,2.3208992e-08
2021,8,4,AZ_East,0.010669181,0.06627049,27.781656,3.2368618e-08
2021,9,4,AZ_East,0.007907809,0.039739992,19.550884,1.661807e-08
2021,5,5,AZ_East,0.002707688,0.0035061159,7.5334496,1.4461644e-09
2021,6,5,AZ_East,0.004533807,0.015187889,13.528208,4.496163e-09
2021,7,5,AZ_East,0.008941715,0.052588563,25.426756,2.122144e-08
2021,8,5,AZ_East,0.010580798,0.06508624,27.74639,3.2428378e-08
2021,9,5,AZ_East,0.008144352,0.041671015,20.198687,1.6805634e-08
2021,10,5,AZ_East,0.00509209,0.018429186,11.566756,1.0011015e-08
2021,6,6,AZ_East,0.0042598294,0.0122124255,13.025266,2.9061817e-09
2021,7,6,AZ_East,0.009125346,0.054750357,25.65878,2.3871019e-08
2021,8,6,AZ_East,0.010123305,0.059430897,26.83512,2.7542693e-08
2021,9,6,AZ_East,0.008005406,0.0395343,19.92732,1.5501762e-08
2021,10,6,AZ_East,0.0048904754,0.014877363,11.354611,8.372876e-09
