time,q,Month,Year,Region
1941-01-01,0.0033658995483974,1,1941,NM_South
1941-02-01,0.00407226694193,2,1941,NM_South
1941-03-01,0.0037911618568065,3,1941,NM_South
1941-04-01,0.0044340912704314,4,1941,NM_South
1941-05-01,0.0072448840729359,5,1941,NM_South
1941-06-01,0.0090111616245755,6,1941,NM_South
1941-07-01,0.0119650354471306,7,1941,NM_South
1941-08-01,0.0110475141783693,8,1941,NM_South
1941-09-01,0.0098996354078817,9,1941,NM_South
1941-10-01,0.0076801762754344,10,1941,NM_South
1941-11-01,0.004385404076127,11,1941,NM_South
1941-12-01,0.0036283211052411,12,1941,NM_South
1942-01-01,0.0034214020297306,1,1942,NM_South
1942-02-01,0.0027686127541259,2,1942,NM_South
1942-03-01,0.0024025736296839,3,1942,NM_South
1942-04-01,0.0047592366723225,4,1942,NM_South
1942-05-01,0.0049264362470273,5,1942,NM_South
1942-06-01,0.0059757744086719,6,1942,NM_South
1942-07-01,0.009034552041725,7,1942,NM_South
1942-08-01,0.0114163418294089,8,1942,NM_South
1942-09-01,0.0092389126340802,9,1942,NM_South
1942-10-01,0.0054912489087404,10,1942,NM_South
1942-11-01,0.0035079103663463,11,1942,NM_South
1942-12-01,0.0029255643935655,12,1942,NM_South
1943-01-01,0.0025658404617123,1,1943,NM_South
1943-02-01,0.0028032632976873,2,1943,NM_South
1943-03-01,0.0031724270121907,3,1943,NM_South
1943-04-01,0.0040169985047947,4,1943,NM_South
1943-05-01,0.0050913773952409,5,1943,NM_South
1943-06-01,0.0067406968599998,6,1943,NM_South
1943-07-01,0.0103882416784439,7,1943,NM_South
1943-08-01,0.009673902779537,8,1943,NM_South
1943-09-01,0.0070665203899516,9,1943,NM_South
1943-10-01,0.004335420637034,10,1943,NM_South
1943-11-01,0.0035887616346562,11,1943,NM_South
1943-12-01,0.0035018432205997,12,1943,NM_South
1944-01-01,0.0026422608932835,1,1944,NM_South
1944-02-01,0.00361053174582,2,1944,NM_South
1944-03-01,0.0026780956604789,3,1944,NM_South
1944-04-01,0.0026666454981798,4,1944,NM_South
1944-05-01,0.0044263098009444,5,1944,NM_South
1944-06-01,0.0069402725487527,6,1944,NM_South
1944-07-01,0.010028323709948,7,1944,NM_South
1944-08-01,0.010185963479337,8,1944,NM_South
1944-09-01,0.0086345405017823,9,1944,NM_South
1944-10-01,0.0066003163499254,10,1944,NM_South
1944-11-01,0.0042063742673486,11,1944,NM_South
1944-12-01,0.0031334296477564,12,1944,NM_South
1945-01-01,0.0028225089321178,1,1945,NM_South
1945-02-01,0.00291823700983,2,1945,NM_South
1945-03-01,0.0026521607628185,3,1945,NM_South
1945-04-01,0.0032318502339338,4,1945,NM_South
1945-05-01,0.0031215554053722,5,1945,NM_South
1945-06-01,0.0044367397705858,6,1945,NM_South
1945-07-01,0.01076252035888,7,1945,NM_South
1945-08-01,0.0101614408483753,8,1945,NM_South
1945-09-01,0.0065534234944719,9,1945,NM_South
1945-10-01,0.0067535152806869,10,1945,NM_South
1945-11-01,0.002779854877138,11,1945,NM_South
1945-12-01,0.0023124266059226,12,1945,NM_South
1946-01-01,0.0024847811541153,1,1946,NM_South
1946-02-01,0.0022954614021387,2,1946,NM_South
1946-03-01,0.0023025567420539,3,1946,NM_South
1946-04-01,0.0038608830232589,4,1946,NM_South
1946-05-01,0.0042950390111897,5,1946,NM_South
1946-06-01,0.0074048842880819,6,1946,NM_South
1946-07-01,0.0089938323520393,7,1946,NM_South
1946-08-01,0.00897534486078,8,1946,NM_South
1946-09-01,0.010326071938036,9,1946,NM_South
1946-10-01,0.006229268279572,10,1946,NM_South
1946-11-01,0.0031568040618839,11,1946,NM_South
1946-12-01,0.0030722861011395,12,1946,NM_South
1947-01-01,0.0023286676729573,1,1947,NM_South
1947-02-01,0.002691606211871,2,1947,NM_South
1947-03-01,0.0032152070909693,3,1947,NM_South
1947-04-01,0.0029435317866072,4,1947,NM_South
1947-05-01,0.005532636724598,5,1947,NM_South
1947-06-01,0.0048534584655813,6,1947,NM_South
1947-07-01,0.0083300930085755,7,1947,NM_South
1947-08-01,0.0101635912544674,8,1947,NM_South
1947-09-01,0.0062733546050281,9,1947,NM_South
1947-10-01,0.0050737760713293,10,1947,NM_South
1947-11-01,0.0029388589041594,11,1947,NM_South
1947-12-01,0.0025939317665981,12,1947,NM_South
1948-01-01,0.0024151400027732,1,1948,NM_South
1948-02-01,0.0030782392253538,2,1948,NM_South
1948-03-01,0.0026279881979648,3,1948,NM_South
1948-04-01,0.0030667230505886,4,1948,NM_South
1948-05-01,0.0051184765127577,5,1948,NM_South
1948-06-01,0.0059357948587574,6,1948,NM_South
1948-07-01,0.0088239022616919,7,1948,NM_South
1948-08-01,0.0082958705458548,8,1948,NM_South
1948-09-01,0.0067583541944887,9,1948,NM_South
1948-10-01,0.0050314360756578,10,1948,NM_South
1948-11-01,0.0019507363027312,11,1948,NM_South
1948-12-01,0.003039487907384,12,1948,NM_South
1949-01-01,0.0028500241282087,1,1949,NM_South
1949-02-01,0.0033012713437223,2,1949,NM_South
1949-03-01,0.0033501925822246,3,1949,NM_South
1949-04-01,0.004344778404196,4,1949,NM_South
1949-05-01,0.005053970331126,5,1949,NM_South
1949-06-01,0.0074853574849952,6,1949,NM_South
1949-07-01,0.0105677735820401,7,1949,NM_South
1949-08-01,0.0090816289319325,8,1949,NM_South
1949-09-01,0.0097106877261685,9,1949,NM_South
1949-10-01,0.0050463168858156,10,1949,NM_South
1949-11-01,0.0028617403407499,11,1949,NM_South
1949-12-01,0.0032134887664734,12,1949,NM_South
1950-01-01,0.0032271733507306,1,1950,NM_South
1950-02-01,0.0030766349223901,2,1950,NM_South
1950-03-01,0.0021207584104555,3,1950,NM_South
1950-04-01,0.0029722672131318,4,1950,NM_South
1950-05-01,0.0035339752885611,5,1950,NM_South
1950-06-01,0.0061547982163169,6,1950,NM_South
1950-07-01,0.0108039161762486,7,1950,NM_South
1950-08-01,0.0082547787859057,8,1950,NM_South
1950-09-01,0.0079178511590072,9,1950,NM_South
1950-10-01,0.0051707683877859,10,1950,NM_South
1950-11-01,0.0027405594564175,11,1950,NM_South
1950-12-01,0.002472272791981,12,1950,NM_South
1951-01-01,0.0022203992270666,1,1951,NM_South
1951-02-01,0.0026542771624887,2,1951,NM_South
1951-03-01,0.0025355287375127,3,1951,NM_South
1951-04-01,0.0032533342910779,4,1951,NM_South
1951-05-01,0.0045269728105909,5,1951,NM_South
1951-06-01,0.0049047821577736,6,1951,NM_South
1951-07-01,0.0084765826723294,7,1951,NM_South
1951-08-01,0.0092635032778858,8,1951,NM_South
1951-09-01,0.0062082543112016,9,1951,NM_South
1951-10-01,0.0046201284025036,10,1951,NM_South
1951-11-01,0.0030092041884731,11,1951,NM_South
1951-12-01,0.0028933963188044,12,1951,NM_South
1952-01-01,0.0034752862054559,1,1952,NM_South
1952-02-01,0.0020526355458335,2,1952,NM_South
1952-03-01,0.0027282311282817,3,1952,NM_South
1952-04-01,0.0040450918100583,4,1952,NM_South
1952-05-01,0.0041210361517226,5,1952,NM_South
1952-06-01,0.0069295205182919,6,1952,NM_South
1952-07-01,0.0090716410457761,7,1952,NM_South
1952-08-01,0.0086585390337709,8,1952,NM_South
1952-09-01,0.0065033800440461,9,1952,NM_South
1952-10-01,0.003297186572336,10,1952,NM_South
1952-11-01,0.0031322674282778,11,1952,NM_South
1952-12-01,0.0028242552619024,12,1952,NM_South
1953-01-01,0.0025576349121401,1,1953,NM_South
1953-02-01,0.0020290190859971,2,1953,NM_South
1953-03-01,0.0030040492149851,3,1953,NM_South
1953-04-01,0.0025678168349393,4,1953,NM_South
1953-05-01,0.0031033059590663,5,1953,NM_South
1953-06-01,0.0054296912839271,6,1953,NM_South
1953-07-01,0.0094035277207189,7,1953,NM_South
1953-08-01,0.008380656557219,8,1953,NM_South
1953-09-01,0.0045034263639761,9,1953,NM_South
1953-10-01,0.0043529399454574,10,1953,NM_South
1953-11-01,0.0031666819272635,11,1953,NM_South
1953-12-01,0.0019096605458041,12,1953,NM_South
1954-01-01,0.0026572297200627,1,1954,NM_South
1954-02-01,0.0022302690909352,2,1954,NM_South
1954-03-01,0.0023276954893658,3,1954,NM_South
1954-04-01,0.0035135454304966,4,1954,NM_South
1954-05-01,0.005081001435799,5,1954,NM_South
1954-06-01,0.0056760318039569,6,1954,NM_South
1954-07-01,0.0082230607961407,7,1954,NM_South
1954-08-01,0.0099982220254132,8,1954,NM_South
1954-09-01,0.0072789325027915,9,1954,NM_South
1954-10-01,0.0062316007200403,10,1954,NM_South
1954-11-01,0.0029990802766289,11,1954,NM_South
1954-12-01,0.002047334544769,12,1954,NM_South
1955-01-01,0.0026727646537481,1,1955,NM_South
1955-02-01,0.0018024502997486,2,1955,NM_South
1955-03-01,0.0022999442486992,3,1955,NM_South
1955-04-01,0.0021771910674473,4,1955,NM_South
1955-05-01,0.0042841809607076,5,1955,NM_South
1955-06-01,0.0048904854579218,6,1955,NM_South
1955-07-01,0.010111885490123,7,1955,NM_South
1955-08-01,0.0099142881749748,8,1955,NM_South
1955-09-01,0.0072090313023406,9,1955,NM_South
1955-10-01,0.0047220536505167,10,1955,NM_South
1955-11-01,0.002507085366141,11,1955,NM_South
1955-12-01,0.0027643059408083,12,1955,NM_South
1956-01-01,0.0027485649682136,1,1956,NM_South
1956-02-01,0.0024000271487953,2,1956,NM_South
1956-03-01,0.0016525159854917,3,1956,NM_South
1956-04-01,0.0025377751617373,4,1956,NM_South
1956-05-01,0.0038172347805323,5,1956,NM_South
1956-06-01,0.0064441568600789,6,1956,NM_South
1956-07-01,0.0080650409549772,7,1956,NM_South
1956-08-01,0.00742376585376,8,1956,NM_South
1956-09-01,0.0052291374104495,9,1956,NM_South
1956-10-01,0.004134610715203,10,1956,NM_South
1956-11-01,0.0018900728467767,11,1956,NM_South
1956-12-01,0.0022716609075484,12,1956,NM_South
1957-01-01,0.0034712414416249,1,1957,NM_South
1957-02-01,0.0046500640556843,2,1957,NM_South
1957-03-01,0.0030709298450182,3,1957,NM_South
1957-04-01,0.0031216254185938,4,1957,NM_South
1957-05-01,0.0049797563162242,5,1957,NM_South
1957-06-01,0.0055889153525022,6,1957,NM_South
1957-07-01,0.0086049209082877,7,1957,NM_South
1957-08-01,0.00980523758138,8,1957,NM_South
1957-09-01,0.0067447556264752,9,1957,NM_South
1957-10-01,0.0065510110388931,10,1957,NM_South
1957-11-01,0.0038435697537448,11,1957,NM_South
1957-12-01,0.0027563164320343,12,1957,NM_South
1958-01-01,0.0027201776074193,1,1958,NM_South
1958-02-01,0.0034805872065203,2,1958,NM_South
1958-03-01,0.0037734485117403,3,1958,NM_South
1958-04-01,0.0035905799780402,4,1958,NM_South
1958-05-01,0.0055539427481214,5,1958,NM_South
1958-06-01,0.0074886301030108,6,1958,NM_South
1958-07-01,0.0084350988383393,7,1958,NM_South
1958-08-01,0.0093422681521919,8,1958,NM_South
1958-09-01,0.0097436219456117,9,1958,NM_South
1958-10-01,0.0066628041503971,10,1958,NM_South
1958-11-01,0.0040384925638276,11,1958,NM_South
1958-12-01,0.0026636249277619,12,1958,NM_South
1959-01-01,0.0025291835392574,1,1959,NM_South
1959-02-01,0.0029299112144383,2,1959,NM_South
1959-03-01,0.0019937324223079,3,1959,NM_South
1959-04-01,0.0036176750948015,4,1959,NM_South
1959-05-01,0.0047696306351643,5,1959,NM_South
1959-06-01,0.0080476856775301,6,1959,NM_South
1959-07-01,0.0096901018386387,7,1959,NM_South
1959-08-01,0.0110689662294692,8,1959,NM_South
1959-09-01,0.0058611947709479,9,1959,NM_South
1959-10-01,0.0051759373639182,10,1959,NM_South
1959-11-01,0.0034768665038864,11,1959,NM_South
1959-12-01,0.003263242162124,12,1959,NM_South
1960-01-01,0.0029560701544078,1,1960,NM_South
1960-02-01,0.0024632270837496,2,1960,NM_South
1960-03-01,0.00317982240877,3,1960,NM_South
1960-04-01,0.002653140947921,4,1960,NM_South
1960-05-01,0.0035310667392978,5,1960,NM_South
1960-06-01,0.0069148897553541,6,1960,NM_South
1960-07-01,0.0099179468658982,7,1960,NM_South
1960-08-01,0.0097017740428692,8,1960,NM_South
1960-09-01,0.0073089081635274,9,1960,NM_South
1960-10-01,0.0054992444186477,10,1960,NM_South
1960-11-01,0.003513409404809,11,1960,NM_South
1960-12-01,0.0028423386768542,12,1960,NM_South
1961-01-01,0.002686585263693,1,1961,NM_South
1961-02-01,0.0026026934211876,2,1961,NM_South
1961-03-01,0.002946002253141,3,1961,NM_South
1961-04-01,0.0027067370692488,4,1961,NM_South
1961-05-01,0.0041536503107242,5,1961,NM_South
1961-06-01,0.0068104820385406,6,1961,NM_South
1961-07-01,0.0087965010871333,7,1961,NM_South
1961-08-01,0.0089781673937995,8,1961,NM_South
1961-09-01,0.0075841381391694,9,1961,NM_South
1961-10-01,0.004136863140561,10,1961,NM_South
1961-11-01,0.0039514721305053,11,1961,NM_South
1961-12-01,0.0032694213290251,12,1961,NM_South
1962-01-01,0.0025667006241491,1,1962,NM_South
1962-02-01,0.0031957314130965,2,1962,NM_South
1962-03-01,0.0024366160584063,3,1962,NM_South
1962-04-01,0.003676320169596,4,1962,NM_South
1962-05-01,0.0030421384079163,5,1962,NM_South
1962-06-01,0.0062389000984871,6,1962,NM_South
1962-07-01,0.0100830160382884,7,1962,NM_South
1962-08-01,0.006823998591066,8,1962,NM_South
1962-09-01,0.0091432505688341,9,1962,NM_South
1962-10-01,0.005572778305111,10,1962,NM_South
1962-11-01,0.0038133300431445,11,1962,NM_South
1962-12-01,0.0036614853681267,12,1962,NM_South
1963-01-01,0.0021227827927488,1,1963,NM_South
1963-02-01,0.0029270286700859,2,1963,NM_South
1963-03-01,0.0025170952564528,3,1963,NM_South
1963-04-01,0.0030859986906854,4,1963,NM_South
1963-05-01,0.0054414795100677,5,1963,NM_South
1963-06-01,0.0064081140535964,6,1963,NM_South
1963-07-01,0.0092662738010836,7,1963,NM_South
1963-08-01,0.0101736491538455,8,1963,NM_South
1963-09-01,0.0090955975698317,9,1963,NM_South
1963-10-01,0.0053501102554949,10,1963,NM_South
1963-11-01,0.0037335069690033,11,1963,NM_South
1963-12-01,0.0023768447709328,12,1963,NM_South
1964-01-01,0.0018514835594055,1,1964,NM_South
1964-02-01,0.0019431748747978,2,1964,NM_South
1964-03-01,0.0024174464383307,3,1964,NM_South
1964-04-01,0.0023917335826017,4,1964,NM_South
1964-05-01,0.0044912440634168,5,1964,NM_South
1964-06-01,0.0053213948327479,6,1964,NM_South
1964-07-01,0.0084551326216073,7,1964,NM_South
1964-08-01,0.0083800244378468,8,1964,NM_South
1964-09-01,0.0087496982486789,9,1964,NM_South
1964-10-01,0.004424703497603,10,1964,NM_South
1964-11-01,0.0033516248527009,11,1964,NM_South
1964-12-01,0.0030362252912572,12,1964,NM_South
1965-01-01,0.0032028807632113,1,1965,NM_South
1965-02-01,0.0025781667894704,2,1965,NM_South
1965-03-01,0.0026561135092726,3,1965,NM_South
1965-04-01,0.003244234572647,4,1965,NM_South
1965-05-01,0.0050529681418682,5,1965,NM_South
1965-06-01,0.0063012958815819,6,1965,NM_South
1965-07-01,0.0083018996844239,7,1965,NM_South
1965-08-01,0.0088482308560109,8,1965,NM_South
1965-09-01,0.0077806812552379,9,1965,NM_South
1965-10-01,0.0039862727023987,10,1965,NM_South
1965-11-01,0.0039933160324922,11,1965,NM_South
1965-12-01,0.0036326759276249,12,1965,NM_South
1966-01-01,0.0024263401178523,1,1966,NM_South
1966-02-01,0.0022653457149595,2,1966,NM_South
1966-03-01,0.0025305057889569,3,1966,NM_South
1966-04-01,0.003668146626068,4,1966,NM_South
1966-05-01,0.0052986345345928,5,1966,NM_South
1966-06-01,0.0075254050477535,6,1966,NM_South
1966-07-01,0.0089286560438579,7,1966,NM_South
1966-08-01,0.0106919170258353,8,1966,NM_South
1966-09-01,0.0085270942111511,9,1966,NM_South
1966-10-01,0.0045057728070888,10,1966,NM_South
1966-11-01,0.0038839153727894,11,1966,NM_South
1966-12-01,0.002469804325825,12,1966,NM_South
1967-01-01,0.0020997724473737,1,1967,NM_South
1967-02-01,0.0022979498720723,2,1967,NM_South
1967-03-01,0.0031492166290396,3,1967,NM_South
1967-04-01,0.0031879719477648,4,1967,NM_South
1967-05-01,0.0033392145090769,5,1967,NM_South
1967-06-01,0.0075753484792913,6,1967,NM_South
1967-07-01,0.0098461693111083,7,1967,NM_South
1967-08-01,0.0090128859502048,8,1967,NM_South
1967-09-01,0.0085890699149162,9,1967,NM_South
1967-10-01,0.0041940879471457,10,1967,NM_South
1967-11-01,0.0038617351841848,11,1967,NM_South
1967-12-01,0.0028584497193345,12,1967,NM_South
1968-01-01,0.0034478590259864,1,1968,NM_South
1968-02-01,0.0036637057874404,2,1968,NM_South
1968-03-01,0.0036537739118613,3,1968,NM_South
1968-04-01,0.0033582621061091,4,1968,NM_South
1968-05-01,0.0045184852077546,5,1968,NM_South
1968-06-01,0.0056346559903659,6,1968,NM_South
1968-07-01,0.0099736653880295,7,1968,NM_South
1968-08-01,0.0101093730156562,8,1968,NM_South
1968-09-01,0.0066442426451607,9,1968,NM_South
1968-10-01,0.0048513240625112,10,1968,NM_South
1968-11-01,0.0037497100288606,11,1968,NM_South
1968-12-01,0.0023201520648323,12,1968,NM_South
1969-01-01,0.0032992009527405,1,1969,NM_South
1969-02-01,0.0026940006640499,2,1969,NM_South
1969-03-01,0.0026767374039798,3,1969,NM_South
1969-04-01,0.0038421654885572,4,1969,NM_South
1969-05-01,0.0051011212353106,5,1969,NM_South
1969-06-01,0.0062085983761763,6,1969,NM_South
1969-07-01,0.0101726489649654,7,1969,NM_South
1969-08-01,0.0092256401276416,8,1969,NM_South
1969-09-01,0.0091961725628568,9,1969,NM_South
1969-10-01,0.0058185887250344,10,1969,NM_South
1969-11-01,0.0037167438033732,11,1969,NM_South
1969-12-01,0.0031997041633281,12,1969,NM_South
1970-01-01,0.0024678679601532,1,1970,NM_South
1970-02-01,0.0030351770933109,2,1970,NM_South
1970-03-01,0.0027683246997285,3,1970,NM_South
1970-04-01,0.0022474543362727,4,1970,NM_South
1970-05-01,0.0040491825825779,5,1970,NM_South
1970-06-01,0.0062802098996121,6,1970,NM_South
1970-07-01,0.0094046899401976,7,1970,NM_South
1970-08-01,0.0088091354730664,8,1970,NM_South
1970-09-01,0.0079790067078907,9,1970,NM_South
1970-10-01,0.0045308355400458,10,1970,NM_South
1970-11-01,0.0027729795787763,11,1970,NM_South
1970-12-01,0.0027032844172348,12,1970,NM_South
1971-01-01,0.0024196808602888,1,1971,NM_South
1971-02-01,0.0021612040483881,2,1971,NM_South
1971-03-01,0.0019368736848533,3,1971,NM_South
1971-04-01,0.0029928390980172,4,1971,NM_South
1971-05-01,0.0035560934654551,5,1971,NM_South
1971-06-01,0.0055638266146343,6,1971,NM_South
1971-07-01,0.0085809083736548,7,1971,NM_South
1971-08-01,0.0100250110843772,8,1971,NM_South
1971-09-01,0.0072649318588481,9,1971,NM_South
1971-10-01,0.0055421925291583,10,1971,NM_South
1971-11-01,0.0035707922412368,11,1971,NM_South
1971-12-01,0.0033666916979904,12,1971,NM_South
1972-01-01,0.0023478452945439,1,1972,NM_South
1972-02-01,0.0020397431111693,2,1972,NM_South
1972-03-01,0.0027620515150726,3,1972,NM_South
1972-04-01,0.0023994230347117,4,1972,NM_South
1972-05-01,0.0050047550370929,5,1972,NM_South
1972-06-01,0.0071495540703979,6,1972,NM_South
1972-07-01,0.0099325116163699,7,1972,NM_South
1972-08-01,0.010650735248887,8,1972,NM_South
1972-09-01,0.0093960203029851,9,1972,NM_South
1972-10-01,0.0070287212517957,10,1972,NM_South
1972-11-01,0.0035046717547526,11,1972,NM_South
1972-12-01,0.002761047325437,12,1972,NM_South
1973-01-01,0.0027579567417976,1,1973,NM_South
1973-02-01,0.0034769885269298,2,1973,NM_South
1973-03-01,0.0034091777212383,3,1973,NM_South
1973-04-01,0.0031855994997413,4,1973,NM_South
1973-05-01,0.0045223479372094,5,1973,NM_South
1973-06-01,0.0056588245544641,6,1973,NM_South
1973-07-01,0.0100208202929697,7,1973,NM_South
1973-08-01,0.0082381556467188,8,1973,NM_South
1973-09-01,0.0075317002365647,9,1973,NM_South
1973-10-01,0.0045005358181127,10,1973,NM_South
1973-11-01,0.0030029130004174,11,1973,NM_South
1973-12-01,0.0022209733354838,12,1973,NM_South
1974-01-01,0.0030112545756772,1,1974,NM_South
1974-02-01,0.0019733745778428,2,1974,NM_South
1974-03-01,0.0030225287047335,3,1974,NM_South
1974-04-01,0.0029066888290206,4,1974,NM_South
1974-05-01,0.003993125996605,5,1974,NM_South
1974-06-01,0.0053828064299846,6,1974,NM_South
1974-07-01,0.0089398581593148,7,1974,NM_South
1974-08-01,0.0095803591143389,8,1974,NM_South
1974-09-01,0.0080365635771837,9,1974,NM_South
1974-10-01,0.0073256373227356,10,1974,NM_South
1974-11-01,0.0041132826875243,11,1974,NM_South
1974-12-01,0.0026786977741847,12,1974,NM_South
1975-01-01,0.002869287766039,1,1975,NM_South
1975-02-01,0.0029721511912217,2,1975,NM_South
1975-03-01,0.0028546570031012,3,1975,NM_South
1975-04-01,0.0028498600972324,4,1975,NM_South
1975-05-01,0.0039147571970954,5,1975,NM_South
1975-06-01,0.0055016168666713,6,1975,NM_South
1975-07-01,0.010462235651792,7,1975,NM_South
1975-08-01,0.0086370109683161,8,1975,NM_South
1975-09-01,0.0076225033842314,9,1975,NM_South
1975-10-01,0.004172433857892,10,1975,NM_South
1975-11-01,0.0026586939965832,11,1975,NM_South
1975-12-01,0.0026064961393097,12,1975,NM_South
1976-01-01,0.0023836260515398,1,1976,NM_South
1976-02-01,0.0029656579650122,2,1976,NM_South
1976-03-01,0.0023076877110087,3,1976,NM_South
1976-04-01,0.0037504881758093,4,1976,NM_South
1976-05-01,0.0049539514431182,5,1976,NM_South
1976-06-01,0.0061564605302356,6,1976,NM_South
1976-07-01,0.0105583197967456,7,1976,NM_South
1976-08-01,0.0085471880057519,8,1976,NM_South
1976-09-01,0.0087154197753809,9,1976,NM_South
1976-10-01,0.0045492090097728,10,1976,NM_South
1976-11-01,0.0035832946022377,11,1976,NM_South
1976-12-01,0.002488227804996,12,1976,NM_South
1977-01-01,0.0028194943628332,1,1977,NM_South
1977-02-01,0.002757602674934,2,1977,NM_South
1977-03-01,0.0024002311873268,3,1977,NM_South
1977-04-01,0.0047207233993062,4,1977,NM_South
1977-05-01,0.0047981040122023,5,1977,NM_South
1977-06-01,0.0070317178176805,6,1977,NM_South
1977-07-01,0.0095416518046799,7,1977,NM_South
1977-08-01,0.0105461194927864,8,1977,NM_South
1977-09-01,0.0079047546858115,9,1977,NM_South
1977-10-01,0.0060062541646034,10,1977,NM_South
1977-11-01,0.0031624931362337,11,1977,NM_South
1977-12-01,0.0026991856432042,12,1977,NM_South
1978-01-01,0.0031395448025692,1,1978,NM_South
1978-02-01,0.0032680010608154,2,1978,NM_South
1978-03-01,0.0036806309836691,3,1978,NM_South
1978-04-01,0.0029086191935592,4,1978,NM_South
1978-05-01,0.0049419051682466,5,1978,NM_South
1978-06-01,0.0073675032288779,6,1978,NM_South
1978-07-01,0.0089898035912304,7,1978,NM_South
1978-08-01,0.0091821619170246,8,1978,NM_South
1978-09-01,0.0088685486929208,9,1978,NM_South
1978-10-01,0.0062473957028345,10,1978,NM_South
1978-11-01,0.0059383513415349,11,1978,NM_South
1978-12-01,0.0032669108549361,12,1978,NM_South
1979-01-01,0.0030308802818821,1,1979,NM_South
1979-02-01,0.0030031050366823,2,1979,NM_South
1979-03-01,0.0033615967358353,3,1979,NM_South
1979-04-01,0.0038874280361362,4,1979,NM_South
1979-05-01,0.0055666971567202,5,1979,NM_South
1979-06-01,0.0071592298976238,6,1979,NM_South
1979-07-01,0.0096679276511674,7,1979,NM_South
1979-08-01,0.0096302385337883,8,1979,NM_South
1979-09-01,0.0069926664430467,9,1979,NM_South
1979-10-01,0.0040922067074433,10,1979,NM_South
1979-11-01,0.003242366219819,11,1979,NM_South
1979-12-01,0.0027830414789099,12,1979,NM_South
1980-01-01,0.0039105263981327,1,1980,NM_South
1980-02-01,0.0036445501700092,2,1980,NM_South
1980-03-01,0.0027124181420876,3,1980,NM_South
1980-04-01,0.0031782801175169,4,1980,NM_South
1980-05-01,0.0050339605523912,5,1980,NM_South
1980-06-01,0.0064328407230897,6,1980,NM_South
1980-07-01,0.0083230216731934,7,1980,NM_South
1980-08-01,0.0099906405937022,8,1980,NM_South
1980-09-01,0.0094396465415563,9,1980,NM_South
1980-10-01,0.0049883079311489,10,1980,NM_South
1980-11-01,0.0035126512616379,11,1980,NM_South
1980-12-01,0.0035365097671832,12,1980,NM_South
1981-01-01,0.0034194376587701,1,1981,NM_South
1981-02-01,0.0027862440837039,2,1981,NM_South
1981-03-01,0.0036412515470827,3,1981,NM_South
1981-04-01,0.0046937643082326,4,1981,NM_South
1981-05-01,0.0054868860848455,5,1981,NM_South
1981-06-01,0.0074624011498196,6,1981,NM_South
1981-07-01,0.0110323553157028,7,1981,NM_South
1981-08-01,0.0112624327645426,8,1981,NM_South
1981-09-01,0.009158063366148,9,1981,NM_South
1981-10-01,0.0066264192793177,10,1981,NM_South
1981-11-01,0.0034606934496956,11,1981,NM_South
1981-12-01,0.0029088892445568,12,1981,NM_South
1982-01-01,0.0029711790076303,1,1982,NM_South
1982-02-01,0.0034185074831117,2,1982,NM_South
1982-03-01,0.0032931378077495,3,1982,NM_South
1982-04-01,0.0035008410313419,4,1982,NM_South
1982-05-01,0.0053928223214297,5,1982,NM_South
1982-06-01,0.0071871971790885,6,1982,NM_South
1982-07-01,0.0098357993527996,7,1982,NM_South
1982-08-01,0.0111612976657446,8,1982,NM_South
1982-09-01,0.0090947034009729,9,1982,NM_South
1982-10-01,0.0049877938340645,10,1982,NM_South
1982-11-01,0.0041221083542021,11,1982,NM_South
1982-12-01,0.0035422308475773,12,1982,NM_South
1983-01-01,0.0034575468554789,1,1983,NM_South
1983-02-01,0.0036979842607385,2,1983,NM_South
1983-03-01,0.003705277638052,3,1983,NM_South
1983-04-01,0.0031681362018951,4,1983,NM_South
1983-05-01,0.0044881794846882,5,1983,NM_South
1983-06-01,0.0064007546638168,6,1983,NM_South
1983-07-01,0.0089935502987751,7,1983,NM_South
1983-08-01,0.0098659750513116,8,1983,NM_South
1983-09-01,0.0094749392063787,9,1983,NM_South
1983-10-01,0.0075920636358551,10,1983,NM_South
1983-11-01,0.0046003286634335,11,1983,NM_South
1983-12-01,0.0032011584379598,12,1983,NM_South
1984-01-01,0.0031861716077807,1,1984,NM_South
1984-02-01,0.0021022489150408,2,1984,NM_South
1984-03-01,0.0027774184170261,3,1984,NM_South
1984-04-01,0.0027995445954312,4,1984,NM_South
1984-05-01,0.0058378243575761,5,1984,NM_South
1984-06-01,0.0095919813091254,6,1984,NM_South
1984-07-01,0.0098036852882381,7,1984,NM_South
1984-08-01,0.0116411662862505,8,1984,NM_South
1984-09-01,0.007714266713223,9,1984,NM_South
1984-10-01,0.0064469693912097,10,1984,NM_South
1984-11-01,0.0039042532134769,11,1984,NM_South
1984-12-01,0.0043594671780888,12,1984,NM_South
1985-01-01,0.0032708335957237,1,1985,NM_South
1985-02-01,0.0032555307058586,2,1985,NM_South
1985-03-01,0.0038667681346293,3,1985,NM_South
1985-04-01,0.0044007549750584,4,1985,NM_South
1985-05-01,0.0057620680514212,5,1985,NM_South
1985-06-01,0.0082368654030635,6,1985,NM_South
1985-07-01,0.0089919379943004,7,1985,NM_South
1985-08-01,0.0103912302428176,8,1985,NM_South
1985-09-01,0.0090370225082588,9,1985,NM_South
1985-10-01,0.0071124190576584,10,1985,NM_South
1985-11-01,0.0039335667491742,11,1985,NM_South
1985-12-01,0.0026529989211,12,1985,NM_South
