time,tp,Month,Year,Region
1942-08-01,0.0025594970355266,8,1942,NM_North
1942-09-01,0.0014381981270102,9,1942,NM_North
1942-10-01,0.0009756907680355,10,1942,NM_North
1942-11-01,0.0002013912141456,11,1942,NM_North
1942-12-01,0.000612906594788,12,1942,NM_North
1943-01-01,0.0006761096346058,1,1943,NM_North
1943-02-01,0.0006590784935451,2,1943,NM_North
1943-03-01,0.0016170424986931,3,1943,NM_North
1943-04-01,0.0010321259871629,4,1943,NM_North
1943-05-01,0.0009641608362554,5,1943,NM_North
1943-06-01,0.0017560567239403,6,1943,NM_North
1943-07-01,0.001766105560914,7,1943,NM_North
1943-08-01,0.0035380427514765,8,1943,NM_North
1943-09-01,0.000942866113081,9,1943,NM_North
1943-10-01,0.0010817701982057,10,1943,NM_North
1943-11-01,0.0009497875502582,11,1943,NM_North
1943-12-01,0.0009758849624621,12,1943,NM_North
1944-01-01,0.000632656457822,1,1944,NM_North
1944-02-01,0.0010916915045111,2,1944,NM_North
1944-03-01,0.001317435279445,3,1944,NM_North
1944-04-01,0.00128250347004,4,1944,NM_North
1944-05-01,0.0009158180177137,5,1944,NM_North
1944-06-01,0.000783354231336,6,1944,NM_North
1944-07-01,0.0027681517009143,7,1944,NM_North
1944-08-01,0.0022805179018688,8,1944,NM_North
1944-09-01,0.0017066183010213,9,1944,NM_North
1944-10-01,0.0018486787701853,10,1944,NM_North
1944-11-01,0.0010616000636513,11,1944,NM_North
1944-12-01,0.000995040648519,12,1944,NM_North
1945-01-01,0.0005988173543701,1,1945,NM_North
1945-02-01,0.001032012948616,2,1945,NM_North
1945-03-01,0.0012190598610071,3,1945,NM_North
1945-04-01,0.0017085573468637,4,1945,NM_North
1945-05-01,0.0005233510814298,5,1945,NM_North
1945-06-01,0.0004659419917448,6,1945,NM_North
1945-07-01,0.0025225131417325,7,1945,NM_North
1945-08-01,0.0022225668068438,8,1945,NM_North
1945-09-01,0.0008705794115743,9,1945,NM_North
1945-10-01,0.0015784441825758,10,1945,NM_North
1945-11-01,0.0001956291466798,11,1945,NM_North
1945-12-01,0.0007006737803664,12,1945,NM_North
1946-01-01,0.0006710286968455,1,1946,NM_North
1946-02-01,0.0006417604084809,2,1946,NM_North
1946-03-01,0.0009526859745367,3,1946,NM_North
1946-04-01,0.0008047648914815,4,1946,NM_North
1946-05-01,0.0012192946333737,5,1946,NM_North
1946-06-01,0.0004414966813796,6,1946,NM_North
1946-07-01,0.001927594168017,7,1946,NM_North
1946-08-01,0.0032344009256326,8,1946,NM_North
1946-09-01,0.0014829382041737,9,1946,NM_North
1946-10-01,0.001881912102963,10,1946,NM_North
1946-11-01,0.0012747443882464,11,1946,NM_North
1946-12-01,0.0006910510117617,12,1946,NM_North
1947-01-01,0.0008831875571859,1,1947,NM_North
1947-02-01,0.0009159194625635,2,1947,NM_North
1947-03-01,0.0008718286324383,3,1947,NM_North
1947-04-01,0.0010045474801526,4,1947,NM_North
1947-05-01,0.0012499599622406,5,1947,NM_North
1947-06-01,0.0003058446282955,6,1947,NM_North
1947-07-01,0.0018183467601104,7,1947,NM_North
1947-08-01,0.0049136320156461,8,1947,NM_North
1947-09-01,0.0015943855161078,9,1947,NM_North
1947-10-01,0.001257820488884,10,1947,NM_North
1947-11-01,0.0009713634205876,11,1947,NM_North
1947-12-01,0.0008576959156562,12,1947,NM_North
1948-01-01,0.0006648405610109,1,1948,NM_North
1948-02-01,0.0017517496654624,2,1948,NM_North
1948-03-01,0.0016882683769139,3,1948,NM_North
1948-04-01,0.000760045103288,4,1948,NM_North
1948-05-01,0.001137944559148,5,1948,NM_North
1948-06-01,0.0007649898151072,6,1948,NM_North
1948-07-01,0.0008097965560291,7,1948,NM_North
1948-08-01,0.0013159599814872,8,1948,NM_North
1948-09-01,0.0009110617034726,9,1948,NM_North
1948-10-01,0.0008915726986237,10,1948,NM_North
1948-11-01,0.0003408720857016,11,1948,NM_North
1948-12-01,0.0012142745625233,12,1948,NM_North
1949-01-01,0.0021375270385115,1,1949,NM_North
1949-02-01,0.0010243929911877,2,1949,NM_North
1949-03-01,0.0012801557463744,3,1949,NM_North
1949-04-01,0.0013576972910981,4,1949,NM_North
1949-05-01,0.0017098906220318,5,1949,NM_North
1949-06-01,0.0013418081292032,6,1949,NM_North
1949-07-01,0.0026237145238419,7,1949,NM_North
1949-08-01,0.0014207090349135,8,1949,NM_North
1949-09-01,0.0013802992036222,9,1949,NM_North
1949-10-01,0.00096404200086,10,1949,NM_North
1949-11-01,0.0001972522642758,11,1949,NM_North
1949-12-01,0.0011096675318866,12,1949,NM_North
1950-01-01,0.001061263846435,1,1950,NM_North
1950-02-01,0.0007197859900591,2,1950,NM_North
1950-03-01,0.0006126399397544,3,1950,NM_North
1950-04-01,0.0005594538542433,4,1950,NM_North
1950-05-01,0.0003870410860344,5,1950,NM_North
1950-06-01,0.000419772991412,6,1950,NM_North
1950-07-01,0.0026161554333235,7,1950,NM_North
1950-08-01,0.0009945479163916,8,1950,NM_North
1950-09-01,0.0018673243335691,9,1950,NM_North
1950-10-01,0.000120458513016,10,1950,NM_North
1950-11-01,0.0003588075351372,11,1950,NM_North
1950-12-01,0.0002612320818003,12,1950,NM_North
1951-01-01,0.0011975158733448,1,1951,NM_North
1951-02-01,0.0007410720179607,2,1951,NM_North
1951-03-01,0.0007178034678526,3,1951,NM_North
1951-04-01,0.0014566408006946,4,1951,NM_North
1951-05-01,0.0005691519818792,5,1951,NM_North
1951-06-01,0.0001793371038102,6,1951,NM_North
1951-07-01,0.001439850228849,7,1951,NM_North
1951-08-01,0.0030694487015168,8,1951,NM_North
1951-09-01,0.0003167542972799,9,1951,NM_North
1951-10-01,0.0006989550147693,10,1951,NM_North
1951-11-01,0.0008233698769255,11,1951,NM_North
1951-12-01,0.0021722646534898,12,1951,NM_North
1952-01-01,0.0016910276768271,1,1952,NM_North
1952-02-01,0.0007359591975333,2,1952,NM_North
1952-03-01,0.0014956709820294,3,1952,NM_North
1952-04-01,0.0017728820768772,4,1952,NM_North
1952-05-01,0.0007327767276755,5,1952,NM_North
1952-06-01,0.0006594987650655,6,1952,NM_North
1952-07-01,0.0019085022472943,7,1952,NM_North
1952-08-01,0.0024287462178975,8,1952,NM_North
1952-09-01,0.0011521091585972,9,1952,NM_North
1952-10-01,3.064793832125466e-05,10,1952,NM_North
1952-11-01,0.0017574537644426,11,1952,NM_North
1952-12-01,0.0007651985016552,12,1952,NM_North
1953-01-01,0.000420126599174,1,1953,NM_North
1953-02-01,0.0006191642928054,2,1953,NM_North
1953-03-01,0.0010912103660808,3,1953,NM_North
1953-04-01,0.0011985129312966,4,1953,NM_North
1953-05-01,0.0006878714403281,5,1953,NM_North
1953-06-01,0.0006423719760036,6,1953,NM_North
1953-07-01,0.0030487075773796,7,1953,NM_North
1953-08-01,0.0010343606722816,8,1953,NM_North
1953-09-01,0.0001583496136093,9,1953,NM_North
1953-10-01,0.0011556916110055,10,1953,NM_North
1953-11-01,0.0007447530167944,11,1953,NM_North
1953-12-01,0.0005784095490249,12,1953,NM_North
1954-01-01,0.0006634406220843,1,1954,NM_North
1954-02-01,0.0003408459998831,2,1954,NM_North
1954-03-01,0.0013643375811203,3,1954,NM_North
1954-04-01,0.0003887801406016,4,1954,NM_North
1954-05-01,0.00105983782169,5,1954,NM_North
1954-06-01,0.000532031862144,6,1954,NM_North
1954-07-01,0.002326034756739,7,1954,NM_North
1954-08-01,0.0017905566681278,8,1954,NM_North
1954-09-01,0.0017181714201956,9,1954,NM_North
1954-10-01,0.0007052822749693,10,1954,NM_North
1954-11-01,0.0002989115974212,11,1954,NM_North
1954-12-01,0.0006351317121559,12,1954,NM_North
1955-01-01,0.0008808862083088,1,1955,NM_North
1955-02-01,0.0009891771362035,2,1955,NM_North
1955-03-01,0.0003156992708425,3,1955,NM_North
1955-04-01,0.0007314057729918,4,1955,NM_North
1955-05-01,0.0012742951324832,5,1955,NM_North
1955-06-01,0.0005466804984477,6,1955,NM_North
1955-07-01,0.0021377183345139,7,1955,NM_North
1955-08-01,0.0029410021311891,8,1955,NM_North
1955-09-01,0.0004029505368993,9,1955,NM_North
1955-10-01,0.0002897554751253,10,1955,NM_North
1955-11-01,0.000567068014823,11,1955,NM_North
1955-12-01,0.0007293305012083,12,1955,NM_North
1956-01-01,0.0013402371832442,1,1956,NM_North
1956-02-01,0.0009435936175749,2,1956,NM_North
1956-03-01,0.0004039852743668,3,1956,NM_North
1956-04-01,0.0005756502491117,4,1956,NM_North
1956-05-01,0.0005686012812663,5,1956,NM_North
1956-06-01,0.0003985333382989,6,1956,NM_North
1956-07-01,0.0017488599364567,7,1956,NM_North
1956-08-01,0.0014654143309857,8,1956,NM_North
1956-09-01,0.0001642652975618,9,1956,NM_North
1956-10-01,0.0006516237463007,10,1956,NM_North
1956-11-01,0.0002454501616036,11,1956,NM_North
1956-12-01,0.0003210091841208,12,1956,NM_North
1957-01-01,0.0021031082502038,1,1957,NM_North
1957-02-01,0.0010921987287598,2,1957,NM_North
1957-03-01,0.0012965086561539,3,1957,NM_North
1957-04-01,0.0014946391429862,4,1957,NM_North
1957-05-01,0.0020218480271308,5,1957,NM_North
1957-06-01,0.0004870106378255,6,1957,NM_North
1957-07-01,0.0034120105685729,7,1957,NM_North
1957-08-01,0.0032874681757484,8,1957,NM_North
1957-09-01,0.0001888178496253,9,1957,NM_North
1957-10-01,0.0030314938355893,10,1957,NM_North
1957-11-01,0.0017985389285909,11,1957,NM_North
1957-12-01,0.0003260321533955,12,1957,NM_North
1958-01-01,0.0008614203908541,1,1958,NM_North
1958-02-01,0.0010892046564801,2,1958,NM_North
1958-03-01,0.0020931086864429,3,1958,NM_North
1958-04-01,0.0016845786828073,4,1958,NM_North
1958-05-01,0.000584310740856,5,1958,NM_North
1958-06-01,0.0004186368090948,6,1958,NM_North
1958-07-01,0.0009778674846686,7,1958,NM_North
1958-08-01,0.0021741776135136,8,1958,NM_North
1958-09-01,0.002123817491674,9,1958,NM_North
1958-10-01,0.0011657839243433,10,1958,NM_North
1958-11-01,0.0007787660257031,11,1958,NM_North
1958-12-01,0.000360845127405,12,1958,NM_North
1959-01-01,0.0004020288379788,1,1959,NM_North
1959-02-01,0.0011709576116805,2,1959,NM_North
1959-03-01,0.0006109356662786,3,1959,NM_North
1959-04-01,0.0011232959228443,4,1959,NM_North
1959-05-01,0.0011477412332094,5,1959,NM_North
1959-06-01,0.0013906465782966,6,1959,NM_North
1959-07-01,0.0015960405163708,7,1959,NM_North
1959-08-01,0.0034561593671835,8,1959,NM_North
1959-09-01,0.0006313057921082,9,1959,NM_North
1959-10-01,0.0022326910028487,10,1959,NM_North
1959-11-01,0.000325319141023,11,1959,NM_North
1959-12-01,0.0015296202256039,12,1959,NM_North
1960-01-01,0.0011138151770292,1,1960,NM_North
1960-02-01,0.001450942498563,2,1960,NM_North
1960-03-01,0.0010740690848976,3,1960,NM_North
1960-04-01,0.0006459805142304,4,1960,NM_North
1960-05-01,0.0009180729918024,5,1960,NM_North
1960-06-01,0.0013791862086992,6,1960,NM_North
1960-07-01,0.0018245262006722,7,1960,NM_North
1960-08-01,0.001519684427177,8,1960,NM_North
1960-09-01,0.0011892843483937,9,1960,NM_North
1960-10-01,0.0022996417052586,10,1960,NM_North
1960-11-01,0.0004483485563741,11,1960,NM_North
1960-12-01,0.0012568669072964,12,1960,NM_North
1961-01-01,0.0006134341080067,1,1961,NM_North
1961-02-01,0.0007250031537605,2,1961,NM_North
1961-03-01,0.0021736008270822,3,1961,NM_North
1961-04-01,0.0011142702296409,4,1961,NM_North
1961-05-01,0.0005568133897255,5,1961,NM_North
1961-06-01,0.000837922865228,6,1961,NM_North
1961-07-01,0.001962839007244,7,1961,NM_North
1961-08-01,0.0030125787187476,8,1961,NM_North
1961-09-01,0.0015143484280803,9,1961,NM_North
1961-10-01,0.0013772732486754,10,1961,NM_North
1961-11-01,0.0011259856605747,11,1961,NM_North
1961-12-01,0.0012190598610071,12,1961,NM_North
1962-01-01,0.0010133992678992,1,1962,NM_North
1962-02-01,0.0013651230540998,2,1962,NM_North
1962-03-01,0.0010783007843442,3,1962,NM_North
1962-04-01,0.0006430473088605,4,1962,NM_North
1962-05-01,0.0003256959361792,5,1962,NM_North
1962-06-01,0.0005117023142543,6,1962,NM_North
1962-07-01,0.0024017155130759,7,1962,NM_North
1962-08-01,0.0006160455882817,8,1962,NM_North
1962-09-01,0.0021484454027687,9,1962,NM_North
1962-10-01,0.0008506353541137,10,1962,NM_North
1962-11-01,0.0012295463600469,11,1962,NM_North
1962-12-01,0.0007332926471971,12,1962,NM_North
1963-01-01,0.0006716837407325,1,1963,NM_North
1963-02-01,0.0013528134461888,2,1963,NM_North
1963-03-01,0.0010147238477945,3,1963,NM_North
1963-04-01,0.0006868367028607,4,1963,NM_North
1963-05-01,0.0003920959379762,5,1963,NM_North
1963-06-01,0.0004702780344655,6,1963,NM_North
1963-07-01,0.0012641738349026,7,1963,NM_North
1963-08-01,0.0038995226337986,8,1963,NM_North
1963-09-01,0.0014643651013969,9,1963,NM_North
1963-10-01,0.0008757502004872,10,1963,NM_North
1963-11-01,0.0004043736632201,11,1963,NM_North
1963-12-01,0.0003049664057391,12,1963,NM_North
1964-01-01,0.0005068242661936,1,1964,NM_North
1964-02-01,0.0010839932896273,2,1964,NM_North
1964-03-01,0.001228236272273,3,1964,NM_North
1964-04-01,0.001064968032663,4,1964,NM_North
1964-05-01,0.0007617899547037,5,1964,NM_North
1964-06-01,0.000339002602042,6,1964,NM_North
1964-07-01,0.0028814829886294,7,1964,NM_North
1964-08-01,0.0021873016786468,8,1964,NM_North
1964-09-01,0.0020551886016068,9,1964,NM_North
1964-10-01,8.35644703745129e-05,10,1964,NM_North
1964-11-01,0.0011104559032903,11,1964,NM_North
1964-12-01,0.0015865916532228,12,1964,NM_North
1965-01-01,0.0013080849627224,1,1965,NM_North
1965-02-01,0.0011467992453189,2,1965,NM_North
1965-03-01,0.0013800963139227,3,1965,NM_North
1965-04-01,0.0017138237837778,4,1965,NM_North
1965-05-01,0.0014419428911781,5,1965,NM_North
1965-06-01,0.0011960985438726,6,1965,NM_North
1965-07-01,0.0024735703493651,7,1965,NM_North
1965-08-01,0.0019266202974594,8,1965,NM_North
1965-09-01,0.002359146355697,9,1965,NM_North
1965-10-01,0.0008131181502523,10,1965,NM_North
1965-11-01,0.0012056546487189,11,1965,NM_North
1965-12-01,0.002093224623414,12,1965,NM_North
1966-01-01,0.0004793761882758,1,1966,NM_North
1966-02-01,0.0007892988995313,2,1966,NM_North
1966-03-01,0.0003921828907046,3,1966,NM_North
1966-04-01,0.0007839020335246,4,1966,NM_North
1966-05-01,0.0005759951616009,5,1966,NM_North
1966-06-01,0.0015895973191996,6,1966,NM_North
1966-07-01,0.0016123905277261,7,1966,NM_North
1966-08-01,0.0021733196799271,8,1966,NM_North
1966-09-01,0.0010672954673586,9,1966,NM_North
1966-10-01,0.0004960392294531,10,1966,NM_North
1966-11-01,0.0006055156128778,11,1966,NM_North
1966-12-01,0.0011078357277425,12,1966,NM_North
1967-01-01,0.0003579698905207,1,1967,NM_North
1967-02-01,0.0006844686902251,2,1967,NM_North
1967-03-01,0.0005284378160386,3,1967,NM_North
1967-04-01,0.0003802442811013,4,1967,NM_North
1967-05-01,0.0006822687861977,5,1967,NM_North
1967-06-01,0.0020450991866932,6,1967,NM_North
1967-07-01,0.0028638228895002,7,1967,NM_North
1967-08-01,0.0034175523557934,8,1967,NM_North
1967-09-01,0.0013913856764876,9,1967,NM_North
1967-10-01,0.0003453182685449,10,1967,NM_North
1967-11-01,0.0005514397111131,11,1967,NM_North
1967-12-01,0.0022044806393457,12,1967,NM_North
1968-01-01,0.0005968232384664,1,1968,NM_North
1968-02-01,0.001285625072988,2,1968,NM_North
1968-03-01,0.0014758167757214,3,1968,NM_North
1968-04-01,0.0013609058467745,4,1968,NM_North
1968-05-01,0.0010951493246754,5,1968,NM_North
1968-06-01,0.0002251640900781,6,1968,NM_North
1968-07-01,0.002919148012129,7,1968,NM_North
1968-08-01,0.0028985634029028,8,1968,NM_North
1968-09-01,0.0003953566652896,9,1968,NM_North
1968-10-01,0.0007736966816399,10,1968,NM_North
1968-11-01,0.0009390401930334,11,1968,NM_North
1968-12-01,0.0009859685805272,12,1968,NM_North
1969-01-01,0.0013414458261684,1,1969,NM_North
1969-02-01,0.0009904698334317,2,1969,NM_North
1969-03-01,0.0011922813190977,3,1969,NM_North
1969-04-01,0.0007241626107197,4,1969,NM_North
1969-05-01,0.0012561886760152,5,1969,NM_North
1969-06-01,0.0015121746098713,6,1969,NM_North
1969-07-01,0.0027490684754644,7,1969,NM_North
1969-08-01,0.0024659069155727,8,1969,NM_North
1969-09-01,0.0015893132736203,9,1969,NM_North
1969-10-01,0.0019213973369095,10,1969,NM_North
1969-11-01,0.0004841469946383,11,1969,NM_North
1969-12-01,0.0008214453232045,12,1969,NM_North
1970-01-01,0.0002447429460797,1,1970,NM_North
1970-02-01,0.000353862823318,2,1970,NM_North
1970-03-01,0.0016557538533573,3,1970,NM_North
1970-04-01,0.0007749922772924,4,1970,NM_North
1970-05-01,0.0004151471062634,5,1970,NM_North
1970-06-01,0.0010941957430877,6,1970,NM_North
1970-07-01,0.0021227711605094,7,1970,NM_North
1970-08-01,0.0020610057391338,8,1970,NM_North
1970-09-01,0.0015352112860372,9,1970,NM_North
1970-10-01,0.001030108683865,10,1970,NM_North
1970-11-01,0.000701386792739,11,1970,NM_North
1970-12-01,0.0006872685680782,12,1970,NM_North
1971-01-01,0.0004836716530566,1,1971,NM_North
1971-02-01,0.0008690925199194,2,1971,NM_North
1971-03-01,0.0003551932000619,3,1971,NM_North
1971-04-01,0.0008729416273613,4,1971,NM_North
1971-05-01,0.0007388547233876,5,1971,NM_North
1971-06-01,0.0003076793308638,6,1971,NM_North
1971-07-01,0.0020920391678841,7,1971,NM_North
1971-08-01,0.0025793338512889,8,1971,NM_North
1971-09-01,0.0015686446100901,9,1971,NM_North
1971-10-01,0.001588185786576,10,1971,NM_North
1971-11-01,0.0007802471205094,11,1971,NM_North
1971-12-01,0.001573513962878,12,1971,NM_North
1972-01-01,0.0002394938997112,1,1972,NM_North
1972-02-01,0.0002391200029793,2,1972,NM_North
1972-03-01,0.0002300479349875,3,1972,NM_North
1972-04-01,0.0002638986321365,4,1972,NM_North
1972-05-01,0.0007978840322443,5,1972,NM_North
1972-06-01,0.0015353388167054,6,1972,NM_North
1972-07-01,0.0017139368223246,7,1972,NM_North
1972-08-01,0.0020904943077437,8,1972,NM_North
1972-09-01,0.0017010156468909,9,1972,NM_North
1972-10-01,0.003358807092516,10,1972,NM_North
1972-11-01,0.0012397488135073,11,1972,NM_North
1972-12-01,0.0012417690152295,12,1972,NM_North
1973-01-01,0.0007590422484876,1,1973,NM_North
1973-02-01,0.0011091081360008,2,1973,NM_North
1973-03-01,0.0026000546864562,3,1973,NM_North
1973-04-01,0.0013104645690551,4,1973,NM_North
1973-05-01,0.0017485266176647,5,1973,NM_North
1973-06-01,0.0009750386225728,6,1973,NM_North
1973-07-01,0.002506035599709,7,1973,NM_North
1973-08-01,0.001453690204779,8,1973,NM_North
1973-09-01,0.000905363401341,9,1973,NM_North
1973-10-01,0.0004980507359024,10,1973,NM_North
1973-11-01,0.0006195265958402,11,1973,NM_North
1973-12-01,0.0006249785319081,12,1973,NM_North
1974-01-01,0.0017208495642289,1,1974,NM_North
1974-02-01,0.0005727981996216,2,1974,NM_North
1974-03-01,0.001026404497637,3,1974,NM_North
1974-04-01,0.0007171049476015,4,1974,NM_North
1974-05-01,0.0003123255049823,5,1974,NM_North
1974-06-01,0.0004818311536397,6,1974,NM_North
1974-07-01,0.0024973113426306,7,1974,NM_North
1974-08-01,0.0019014271936304,8,1974,NM_North
1974-09-01,0.0018847931366958,9,1974,NM_North
1974-10-01,0.0027946143145773,10,1974,NM_North
1974-11-01,0.0005912379748817,11,1974,NM_North
1974-12-01,0.0007744502719523,12,1974,NM_North
1975-01-01,0.0011544105074744,1,1975,NM_North
1975-02-01,0.0014519511502119,2,1975,NM_North
1975-03-01,0.0019222552704959,3,1975,NM_North
1975-04-01,0.0013411762727105,4,1975,NM_North
1975-05-01,0.000661023336236,5,1975,NM_North
1975-06-01,0.0004747937794914,6,1975,NM_North
1975-07-01,0.0027037255260509,7,1975,NM_North
1975-08-01,0.0014683881142955,8,1975,NM_North
1975-09-01,0.0020825961015846,9,1975,NM_North
1975-10-01,0.0002677419427298,10,1975,NM_North
1975-11-01,0.0009990723566904,11,1975,NM_North
1975-12-01,0.000700096993935,12,1975,NM_North
1976-01-01,0.000254299050926,1,1976,NM_North
1976-02-01,0.001303398210664,2,1976,NM_North
1976-03-01,0.0009379185028376,3,1976,NM_North
1976-04-01,0.0011208293637832,4,1976,NM_North
1976-05-01,0.0015853598229044,5,1976,NM_North
1976-06-01,0.0005124298187483,6,1976,NM_North
1976-07-01,0.0023461237354135,7,1976,NM_North
1976-08-01,0.0019579696544561,8,1976,NM_North
1976-09-01,0.0019393385831936,9,1976,NM_North
1976-10-01,0.0007401213347973,10,1976,NM_North
1976-11-01,0.0005451356383073,11,1976,NM_North
1976-12-01,0.000157784420875,12,1976,NM_North
1977-01-01,0.001039119884947,1,1977,NM_North
1977-02-01,0.000899317288296,2,1977,NM_North
1977-03-01,0.0008704431856332,3,1977,NM_North
1977-04-01,0.0013908436711475,4,1977,NM_North
1977-05-01,0.0007960435328274,5,1977,NM_North
1977-06-01,0.000874385042652,6,1977,NM_North
1977-07-01,0.0026701240933899,7,1977,NM_North
1977-08-01,0.0024280042212822,8,1977,NM_North
1977-09-01,0.0016141527696874,9,1977,NM_North
1977-10-01,0.0006386793834728,10,1977,NM_North
1977-11-01,0.0008306188360461,11,1977,NM_North
1977-12-01,0.0004499861660914,12,1977,NM_North
1978-01-01,0.0015216118793223,1,1978,NM_North
1978-02-01,0.0012677446936137,2,1978,NM_North
1978-03-01,0.0020395892821397,3,1978,NM_North
1978-04-01,0.0006508324764727,4,1978,NM_North
1978-05-01,0.0019642099619278,5,1978,NM_North
1978-06-01,0.0010981086158638,6,1978,NM_North
1978-07-01,0.0010185120883266,7,1978,NM_North
1978-08-01,0.001310577607602,8,1978,NM_North
1978-09-01,0.0009391561300045,9,1978,NM_North
1978-10-01,0.0011617029429592,10,1978,NM_North
1978-11-01,0.0028059732393249,11,1978,NM_North
1978-12-01,0.0019183800772355,12,1978,NM_North
1979-01-01,0.0015576711757716,1,1979,NM_North
1979-02-01,0.0009654970098478,2,1979,NM_North
1979-03-01,0.0015167280344129,3,1979,NM_North
1979-04-01,0.0008118080624784,4,1979,NM_North
1979-05-01,0.0024169844121752,5,1979,NM_North
1979-06-01,0.001497415833445,6,1979,NM_North
1979-07-01,0.0010677737073646,7,1979,NM_North
1979-08-01,0.0023383008882858,8,1979,NM_North
1979-09-01,0.0008739618727074,9,1979,NM_North
1979-10-01,0.0007313796871733,10,1979,NM_North
1979-11-01,0.0010198627540404,11,1979,NM_North
1979-12-01,0.0006659767433281,12,1979,NM_North
1980-01-01,0.0021556132060096,1,1980,NM_North
1980-02-01,0.0020078921142296,2,1980,NM_North
1980-03-01,0.0016111557989834,3,1980,NM_North
1980-04-01,0.0015655693819306,4,1980,NM_North
1980-05-01,0.0014616434809993,5,1980,NM_North
1980-06-01,0.0003318261035283,6,1980,NM_North
1980-07-01,0.001173980668203,7,1980,NM_North
1980-08-01,0.0019008504071989,8,1980,NM_North
1980-09-01,0.0017185163326847,9,1980,NM_North
1980-10-01,0.0007603755236557,10,1980,NM_North
1980-11-01,0.0006584118559611,11,1980,NM_North
1980-12-01,0.000338399729792,12,1980,NM_North
1981-01-01,0.0004823035967971,1,1981,NM_North
1981-02-01,0.0004817123182443,2,1981,NM_North
1981-03-01,0.0018742080912306,3,1981,NM_North
1981-04-01,0.0007627899110798,4,1981,NM_North
1981-05-01,0.0015357474945287,5,1981,NM_North
1981-06-01,0.0010277348743809,6,1981,NM_North
1981-07-01,0.0029149366016522,7,1981,NM_North
1981-08-01,0.0028356704944828,8,1981,NM_North
1981-09-01,0.0018673185367205,9,1981,NM_North
1981-10-01,0.001243731248466,10,1981,NM_North
1981-11-01,0.0007943102751089,11,1981,NM_North
1981-12-01,0.0004582379800124,12,1981,NM_North
1982-01-01,0.001497010054046,1,1982,NM_North
1982-02-01,0.001802567738338,2,1982,NM_North
1982-03-01,0.0017203568321016,3,1982,NM_North
1982-04-01,0.0009300058045572,4,1982,NM_North
1982-05-01,0.0014577682877389,5,1982,NM_North
1982-06-01,0.000653145419047,6,1982,NM_North
1982-07-01,0.0021941709441869,7,1982,NM_North
1982-08-01,0.0035447294162871,8,1982,NM_North
1982-09-01,0.0026799990249068,9,1982,NM_North
1982-10-01,0.0005634478828991,10,1982,NM_North
1982-11-01,0.0015934464266415,11,1982,NM_North
1982-12-01,0.0017118470584198,12,1982,NM_North
1983-01-01,0.0012773964464613,1,1983,NM_North
1983-02-01,0.0013299767612982,2,1983,NM_North
1983-03-01,0.0021068269285532,3,1983,NM_North
1983-04-01,0.0012605652966758,4,1983,NM_North
1983-05-01,0.0010452036775076,5,1983,NM_North
1983-06-01,0.0011629057890347,6,1983,NM_North
1983-07-01,0.0021823801542218,7,1983,NM_North
1983-08-01,0.002408761582497,8,1983,NM_North
1983-09-01,0.0016835207579456,9,1983,NM_North
1983-10-01,0.0010667244777758,10,1983,NM_North
1983-11-01,0.0014800339830466,11,1983,NM_North
1983-12-01,0.002022120479013,12,1983,NM_North
1984-01-01,0.0006034171537001,1,1984,NM_North
1984-02-01,0.0004859585098124,2,1984,NM_North
1984-03-01,0.0016299810646725,3,1984,NM_North
1984-04-01,0.0012072661726178,4,1984,NM_North
1984-05-01,0.0008596030788315,5,1984,NM_North
1984-06-01,0.0020012286368133,6,1984,NM_North
1984-07-01,0.0017968114677208,7,1984,NM_North
1984-08-01,0.0030116628166756,8,1984,NM_North
1984-09-01,0.0016285028682905,9,1984,NM_North
1984-10-01,0.0028948099434621,10,1984,NM_North
1984-11-01,0.0009916581873859,11,1984,NM_North
1984-12-01,0.002453548034449,12,1984,NM_North
1985-01-01,0.001223595895003,1,1985,NM_North
1985-02-01,0.00097384447177,2,1985,NM_North
1985-03-01,0.0022638026890545,3,1985,NM_North
1985-04-01,0.0022298853281471,4,1985,NM_North
1985-05-01,0.0013389705718345,5,1985,NM_North
1985-06-01,0.0010580089159702,6,1985,NM_North
1985-07-01,0.0025325967597975,7,1985,NM_North
1985-08-01,0.0019626911876058,8,1985,NM_North
1985-09-01,0.0023390544785982,9,1985,NM_North
1985-10-01,0.0020561392847701,10,1985,NM_North
1985-11-01,0.0017613840277643,11,1985,NM_North
1985-12-01,0.0006188744503775,12,1985,NM_North
1986-01-01,0.0002620117579312,1,1986,NM_North
1986-02-01,0.0014530409577406,2,1986,NM_North
1986-03-01,0.0011229046355667,3,1986,NM_North
1986-04-01,0.001954763997204,4,1986,NM_North
1986-05-01,0.00150117219131,5,1986,NM_North
1986-06-01,0.0026879754885214,6,1986,NM_North
1986-07-01,0.0027475815838095,7,1986,NM_North
1986-08-01,0.0022387632017122,8,1986,NM_North
1986-09-01,0.0022029560681752,9,1986,NM_North
1986-10-01,0.0024434760100811,10,1986,NM_North
1986-11-01,0.0024191582303841,11,1986,NM_North
1986-12-01,0.0009411995191209,12,1986,NM_North
1987-01-01,0.0014179845160917,1,1987,NM_North
1987-02-01,0.002192579709258,2,1987,NM_North
1987-03-01,0.00127561391553,3,1987,NM_North
1987-04-01,0.0009198758117037,4,1987,NM_North
1987-05-01,0.0018780166207326,5,1987,NM_North
1987-06-01,0.0010420154108012,6,1987,NM_North
1987-07-01,0.0011113486179681,7,1987,NM_North
